"Dim1","Dim2","population","group"
-0.184423736783454,-0.300420650977964,"AEES","1"
-0.48342424933505,-0.069177564097116,"AESP","1"
0.347056610390805,-0.0316166071504057,"ANEA","2"
-0.270733398946751,-0.175943194100341,"ANWC","1"
-0.429882349144591,0.430915065154684,"ASAF","3"
0.391821781291368,0.149942392148484,"ASEA","4"
0.266780378302573,-0.0242282050108656,"Han_NWCM","2"
0.3628049642251,0.0205287640335236,"Han_noNWC","2"
