"Dim1","Dim2","population","group"
-0.218638360125268,-0.254078514694767,"AEES","1"
-0.39190176282169,-0.0568815369883285,"AESP","1"
0.279679329366261,-0.019665361314897,"ANEA","2"
-0.263356646256981,-0.170911762757745,"ANWC","1"
-0.288148410308362,0.452222328846735,"ASAF","3"
0.26670867520306,0.0759910129981815,"ASEA","4"
0.28248249961791,-0.0310396568635092,"Han_NWCM","2"
0.333174675325069,0.00436349077432976,"Han_noNWC","2"
