group1	group2	n_sites_used	shared_variant_sites	dxy	hudson_fst
Belarusian	Central_Thai	16569	17473	0.002727961370085691	0.17851952295200477
Belarusian	Chadian	16569	17473	0.0035044798291629918	0.2642331573279177
Belarusian	Cham	16569	17473	0.002741362304129726	0.1650393867108319
Belarusian	Chukchi	16569	17473	0.0027209282369209955	0.2928662396425425
Belarusian	Churu	16569	17473	0.002750287330854621	0.17908520622784097
Belarusian	Coho	16569	17473	0.002899122603407455	0.22404030521645898
Belarusian	Czech	16569	17473	0.002166649406796104	0.04248658049715191
Belarusian	Dai	16569	17473	0.002711616404147841	0.17878692223964388
Belarusian	Dane	16569	17473	0.0021681759603812776	0.11700158630364797
Belarusian	Deng	16569	17473	0.0028214199926316686	0.34100466437129184
Belarusian	Dong	16569	17473	0.0026238841481534816	0.16108162975078455
Belarusian	Dongri	16569	17473	0.00258979721022359	0.37748383325436496
Belarusian	Druze	16569	17473	0.002162328740738838	0.13614082860440269
Belarusian	Ede	16569	17473	0.002748892293249566	0.2805336122081741
Belarusian	Ewenki	16569	17473	0.002962180647756991	0.3638755447877273
Belarusian	Finnish	16569	17473	0.002277669520114727	0.10823775322294153
Belarusian	Foulbe	16569	17473	0.0036827483079157424	0.2573387060234829
Belarusian	French	16569	17473	0.0021976752916201716	0.10014299636541676
Belarusian	Gallong	16569	17473	0.002911918714342	0.34496134871782735
Belarusian	Gelao	16569	17473	0.0027475648353208794	0.1919569448529502
Belarusian	Gende	16569	17473	0.002681887685606932	0.22546594466414005
Belarusian	German	16569	17473	0.00224611701208751	0.08850367176326666
Belarusian	Giarai	16569	17473	0.002898599820748282	0.22541791555952806
Belarusian	Greek	16569	17473	0.002231740079080742	0.0936846894135204
Belarusian	Hakka	16569	17473	0.0025204648499760145	0.18450834539689104
Belarusian	Han	16569	17473	0.0024094415657448004	0.2179330319860222
Belarusian	Hani	16569	17473	0.0028416564324832277	0.20997231631057842
Belarusian	Hre	16569	17473	0.002915164363565088	0.22615698569019013
Belarusian	Huli	16569	17473	0.003094747874470264	0.41053406859310804
Belarusian	Hungarian	16569	17473	0.0022445891297731974	0.1116097474673352
Belarusian	Indian	16569	17473	0.0023779149838292868	0.07446959140562441
Belarusian	Indigenous_Papuans	16569	17473	0.0027337057224310576	0.208593292358264
Belarusian	Indonesian	16569	17473	0.0026719521720964872	0.1520765820111404
Belarusian	Iranian	16569	17473	0.0023372417480790803	0.08925457696300032
Belarusian	Italian	16569	17473	0.002167027907475293	0.1506240250292772
Belarusian	IuMien	16569	17473	0.00266499543506182	0.18816069958440604
Belarusian	Jalayir	16569	17473	0.0023868755524121352	0.13961860069286938
Belarusian	Japanese	16569	17473	0.0027395330161902602	0.22085580846295125
Belarusian	Jarai	16569	17473	0.0028162831602783324	0.2721409940530279
Belarusian	Jenu	16569	17473	0.0028841673135539584	0.39968712657951394
Belarusian	Kalash	16569	17473	0.0023021436419143116	0.1262505938362326
Belarusian	Kalueng	16569	17473	0.0025299970598703244	0.24437938929135242
Belarusian	Kamar	16569	17473	0.002743430036446513	0.36505494603979055
Belarusian	Karen	16569	17473	0.002604719681847021	0.19348534300255818
Belarusian	Kathodi	16569	17473	0.00271506866522664	0.35386767373321637
Belarusian	Kazak	16569	17473	0.0022970545036827346	0.12549111773391095
Belarusian	Ket	16569	17473	0.002259102796218065	0.09326820361238478
Belarusian	Khamu	16569	17473	0.002592884886186033	0.22895710570290614
Belarusian	Khmer	16569	17473	0.002733954265982889	0.17102596923178293
Belarusian	Khon_Mueang	16569	17473	0.0027232935390493133	0.16593482450228447
Belarusian	Kinh	16569	17473	0.0026863419593610724	0.16894416997027742
Belarusian	Koryak	16569	17473	0.002859206672864349	0.3534324937327313
Belarusian	Kyrgyz	16569	17473	0.002517407115113814	0.14474568368934873
Belarusian	Lachi	16569	17473	0.0026129757722998517	0.20731300689170493
Belarusian	Lachungpa	16569	17473	0.0029926806245454403	0.34496862722899624
Belarusian	Lahu	16569	17473	0.0026343905764545476	0.20187548854818696
Belarusian	Lao	16569	17473	0.002670784668725668	0.1665460941129621
Belarusian	Lao_Isan	16569	17473	0.0027499497083081875	0.1690298523201923
Belarusian	Lawa	16569	17473	0.002750170770689781	0.18585419573707093
Belarusian	Lepcha	16569	17473	0.002893861318725531	0.36566156045694154
Belarusian	Lhoba	16569	17473	0.002693796684225452	0.22289254116320137
Belarusian	Li	16569	17473	0.0027903540942323776	0.19569566867971636
Belarusian	Libyan	16569	17473	0.002257220081601494	0.13342236374803115
Belarusian	Lisu	16569	17473	0.002510209080038227	0.1837156183616365
Belarusian	Lolo	16569	17473	0.0025533994604604138	0.21836187357439607
Belarusian	Lue	16569	17473	0.002626114052598187	0.1776658449662134
Belarusian	Ma	16569	17473	0.00285055689865123	0.19116387272597404
Belarusian	Madia	16569	17473	0.0026280116986212338	0.3757023277147116
Belarusian	Makatao	16569	17473	0.0026383795243179672	0.18156509413458238
Belarusian	Makrani	16569	17473	0.002764529252944671	0.12468807530674295
Belarusian	Malagasy	16569	17473	0.0031441067852439114	0.19718581530275378
Belarusian	Malaysian	16569	17473	0.0025423548054809373	0.1603997347165476
Belarusian	Mamanwas	16569	17473	0.002729283597591036	0.2224992888767292
Belarusian	Man	16569	17473	0.002338984168377257	0.20953483299006248
Belarusian	Mang	16569	17473	0.0026165899430836063	0.2612917355084534
Belarusian	Manobos	16569	17473	0.002743209362063834	0.23581205335319724
Belarusian	Miao	16569	17473	0.002433379334405285	0.1671971373516422
Belarusian	Mishar	16569	17473	0.0023174716715563485	0.08277122728480928
Belarusian	Mnong	16569	17473	0.0027956341264092255	0.18439659005897427
Belarusian	Moken	16569	17473	0.0029616264981382665	0.39774558901277823
Belarusian	Moklen	16569	17473	0.0030154382598558817	0.35413928252036186
Belarusian	Mon	16569	17473	0.0028112378719650903	0.19157527421612747
Belarusian	Mongol	16569	17473	0.0024372532129286004	0.10395216684790119
Belarusian	Monpa	16569	17473	0.0028714108548577037	0.32600375906772344
Belarusian	Moroccan	16569	17473	0.0025169315362435457	0.13884464255055037
Belarusian	Mosuo	16569	17473	0.0030060062649078945	0.22894003716627426
Belarusian	Mozabite	16569	17473	0.002316733759099481	0.1030297196553725
Belarusian	Munda	16569	17473	0.002932083004503041	0.32281826237975975
Belarusian	Native_American	16569	17473	0.002798657976550217	0.23079744681731282
Belarusian	Nepali	16569	17473	0.002608241352960725	0.28575604736782634
Belarusian	Ni-Vanuatu	16569	17473	0.002687554160283491	0.22247802095804198
Belarusian	Nihal	16569	17473	0.0028250519680815397	0.3411640223702792
Belarusian	Nivkh	16569	17473	0.0022485264029700014	0.40000524943063376
Belarusian	Nung	16569	17473	0.002692330694744696	0.20057278146823368
Belarusian	Nyahkur	16569	17473	0.00290635518784872	0.2385195929901947
Belarusian	Nyaw	16569	17473	0.002682574315646132	0.1828956172937709
Belarusian	PaThen	16569	17473	0.0025694756080996274	0.19187994577842638
Belarusian	Paiwan	16569	17473	0.0025331538306794794	0.19978249712028776
Belarusian	Pakistani	16569	17473	0.0023876174117574236	0.11580445529601267
Belarusian	Palestinian	16569	17473	0.00238156572069739	0.08612499321075363
Belarusian	Paluang	16569	17473	0.002714575306005602	0.17955953935367425
Belarusian	Papuan	16569	17473	0.0028432269354720786	0.24749767109102105
Belarusian	Pathan	16569	17473	0.00244396520799659	0.11194884119294955
Belarusian	Peruvian	16569	17473	0.002777486593457937	0.20021182065422158
Belarusian	PhuLa	16569	17473	0.0026833436127340774	0.18063700919773779
Belarusian	Phuan	16569	17473	0.0026667780821069895	0.17427125733116428
Belarusian	Phutai	16569	17473	0.0026290949042910416	0.16765264240559305
Belarusian	Polish	16569	17473	0.0022012897477433893	0.08606829263442789
Belarusian	Portuguese	16569	17473	0.0022769056866823916	0.1209647509158485
Belarusian	Puyuma	16569	17473	0.0027517391799458555	0.24618650241938914
Belarusian	Raglay	16569	17473	0.0029633830478730896	0.28175157324269245
Belarusian	Rukai	16569	17473	0.0026961608096188663	0.299502636841818
Belarusian	Russ	16569	17473	0.002851096147405279	0.2620947987035376
Belarusian	Saek	16569	17473	0.0026605792888695257	0.3173861638863281
Belarusian	Saisiat	16569	17473	0.002942450830199774	0.2685229533952179
Belarusian	Sardinian	16569	17473	0.002283887573567718	0.12102796656255853
Belarusian	Serbs	16569	17473	0.002071879538687022	0.03907407311686826
Belarusian	Shan	16569	17473	0.0027207507686594083	0.1673223451067622
Belarusian	Shapirashti	16569	17473	0.002432280302678613	0.17422025508951372
Belarusian	Sherpa	16569	17473	0.002979640891529847	0.3042958935654165
Belarusian	Sila	16569	17473	0.002733422086314021	0.2775475504627453
Belarusian	Sindhi	16569	17473	0.003149174301859878	0.1577529994914921
Belarusian	Soa	16569	17473	0.0026383795243179672	0.19238839567594007
Belarusian	Southern_Thai	16569	17473	0.002884848834113188	0.23368728819310777
Belarusian	Suay	16569	17473	0.002780805595531003	0.19602542309341445
Belarusian	Surigaonon	16569	17473	0.0026174891292573854	0.20337193601186246
Belarusian	Tajik	16569	17473	0.002385785991859987	0.10121213712590259
Belarusian	Tao	16569	17473	0.0023638986463367876	0.24057154979920706
Belarusian	Thai	16569	17473	0.002663439959758608	0.19643666991248984
Belarusian	Tharu	16569	17473	0.002726970923925023	0.25173870887681393
Belarusian	Todzhi	16569	17473	0.002989414073323389	0.3516247792196043
Belarusian	Tofalar	16569	17473	0.0031927487117589712	0.45474960068696313
Belarusian	Toto	16569	17473	0.0027574216168060463	0.4432442391905928
Belarusian	Tsou	16569	17473	0.0024002866702288054	0.18752359865127755
Belarusian	Tunisian	16569	17473	0.0024549627659429217	0.13679464867041705
Belarusian	Umbrians	16569	17473	0.0021687608507920246	0.11673672020463575
Belarusian	Uygur	16569	17473	0.0025720808261407925	0.16731541367206998
Belarusian	Vietnamese	16569	17473	0.0027802699929607424	0.23030825654233042
Belarusian	Wancho	16569	17473	0.0031405930621380227	0.3585519790517728
Belarusian	Yakut	16569	17473	0.002892625825637292	0.2536202622408507
Belarusian	Yao	16569	17473	0.0025789087195242895	0.17671529928337423
Belarusian	Yemeni	16569	17473	0.0032782442210331935	0.19284690771129973
Belarusian	Yuan	16569	17473	0.002644900864574974	0.16593789361134734
Belarusian	Zang	16569	17473	0.0031069005758663794	0.2183913111742795
Betta	Bhuiya	16569	17474	0.002163674311003822	0.2809489770175487
Betta	Biaka	16569	17474	0.005619426004157447	0.6190342673596229
Betta	BlackTai	16569	17473	0.0026978072822369742	0.34038636647048276
Betta	Blang	16569	17473	0.002697525648762825	0.33261957982209733
Betta	Brahui	16569	17474	0.00245965731678518	0.3247915096314558
Betta	British	16569	17474	0.0026605167112107365	0.4523306852876037
Betta	Bru	16569	17473	0.0025989069938979416	0.33995074319899976
Betta	Bunun	16569	17474	0.0027692926666976155	0.4312096553356286
Betta	Burkinabe	16569	17474	0.0040569850587955595	0.34841757872802304
Betta	Burusho	16569	17474	0.0028064592820175194	0.3244127735986785
Betta	Buryat	16569	17473	0.002660704815200892	0.3403594440487229
Betta	Cambodian	16569	17474	0.0024581650495953456	0.2572620358837414
Betta	Cao	16569	17473	0.0025910279621806477	0.3168772756478904
Betta	Caucasian	16569	17473	0.0028690075909663807	0.402865519655158
Betta	Central_Thai	16569	17473	0.0026192679445546075	0.2763064154944357
Betta	Chadian	16569	17474	0.003252464292898813	0.31342506545098797
Betta	Cham	16569	17473	0.0027491133970286084	0.29304118458214085
Betta	Chukchi	16569	17474	0.002470437629158209	0.36098746347083677
Betta	Churu	16569	17473	0.002805773486220076	0.31842967141736894
Betta	Coho	16569	17473	0.0026983897912238814	0.2943263065321625
Betta	Czech	16569	17474	0.0029184397711856974	0.4074997540307719
Betta	Dai	16569	17474	0.002662178339285891	0.2932872959333233
Betta	Dane	16569	17473	0.0027893501607569515	0.43747602735033525
Betta	Deng	16569	17474	0.0023035449490701266	0.3428029196852821
Betta	Dong	16569	17473	0.0027355806535046124	0.3216047164162729
Betta	Dongri	16569	17474	0.0018413776648748788	0.312052570187032
Betta	Druze	16569	17474	0.0027319731035752044	0.44270025492717074
Betta	Ede	16569	17473	0.0022968215650774493	0.28931527229597376
Betta	Ewenki	16569	17474	0.0023544635810779447	0.346392119601634
Betta	Finnish	16569	17474	0.0027139604829965014	0.3788708055466351
Betta	Foulbe	16569	17474	0.0034950517881763006	0.31628623308549847
Betta	French	16569	17474	0.0027347876945543414	0.4031807638896761
Betta	Gallong	16569	17474	0.002270347502695119	0.31199972456180897
Betta	Gelao	16569	17473	0.0026120321393494025	0.28227105041556455
Betta	Gende	16569	17473	0.0029149064574532286	0.4058835951427862
Betta	German	16569	17473	0.0028580191339275993	0.4045149001932155
Betta	Giarai	16569	17473	0.0025789035867490907	0.2633365974656085
Betta	Greek	16569	17473	0.002950941547934542	0.43162527092308556
Betta	Hakka	16569	17474	0.0024936185431055683	0.31425018653613973
Betta	Han	16569	17474	0.0024664231808438288	0.37604987181837585
Betta	Hani	16569	17473	0.0025944417012612546	0.2678318236323567
Betta	Hre	16569	17473	0.002666063166364917	0.2834153360202114
Betta	Huli	16569	17473	0.0027122173470996644	0.45475282805625356
Betta	Hungarian	16569	17474	0.0027750536444712667	0.4059028346984791
Betta	Indian	16569	17473	0.003031636826929525	0.38798308226973877
Betta	Indigenous_Papuans	16569	17474	0.0027569039501959044	0.3405452354514941
Betta	Indonesian	16569	17473	0.0027820489272563473	0.3097924340715138
Betta	Iranian	16569	17473	0.0028775433681502154	0.3803003477757907
Betta	Italian	16569	17474	0.0027507015529964	0.4564289099336915
Betta	IuMien	16569	17474	0.0025596124186950983	0.2896860414331876
Betta	Jalayir	16569	17473	0.0026228596447631556	0.3487246902152353
Betta	Japanese	16569	17474	0.002456449838211424	0.2716840339389914
Betta	Jarai	16569	17473	0.0023301146650573324	0.2685177742649007
Betta	Jenu	16569	17474	0.0021538340094064564	0.3565041868218466
Betta	Kalash	16569	17474	0.003074977727965054	0.45818240412504035
Betta	Kalueng	16569	17473	0.0028143230738282036	0.44345468438046887
Betta	Kamar	16569	17474	0.0019658547879588405	0.28961806284464053
Betta	Karen	16569	17474	0.0026504445785556223	0.33772431429422295
Betta	Kathodi	16569	17474	0.00191924929295798	0.2659244227860006
Betta	Kazak	16569	17474	0.002593724452890595	0.3586924915733193
Betta	Ket	16569	17474	0.002769395829142359	0.3850713868247474
Betta	Khamu	16569	17473	0.002774733454033394	0.40397667216329497
Betta	Khmer	16569	17473	0.0027136247377647494	0.29210643572667827
Betta	Khon_Mueang	16569	17473	0.0027229884549901627	0.29269450263068886
Betta	Kinh	16569	17474	0.0026933070447338016	0.29934444333815285
Betta	Koryak	16569	17474	0.0023375062542232124	0.3568998903983948
Betta	Kyrgyz	16569	17474	0.0027110521021927176	0.3332464176697377
Betta	Lachi	16569	17473	0.0027829745859317377	0.37985337105041145
Betta	Lachungpa	16569	17474	0.0023487427077046874	0.31244912762365606
Betta	Lahu	16569	17474	0.0026132904177563194	0.32760933121875363
Betta	Lao	16569	17473	0.0027027110180221753	0.3041963046357976
Betta	Lao_Isan	16569	17473	0.0027611144638905656	0.2974914511872527
Betta	Lawa	16569	17473	0.0027327068425438967	0.3070532248861373
Betta	Lepcha	16569	17474	0.0022386843693421848	0.3343108597658095
Betta	Lhoba	16569	17473	0.0024873187084228517	0.29725535779107426
Betta	Li	16569	17474	0.002661317218816504	0.2864908134996502
Betta	Libyan	16569	17474	0.002815630657815329	0.4279658668111128
Betta	Lisu	16569	17473	0.002638614307812901	0.35434865885993705
Betta	Lolo	16569	17473	0.0029891146427054693	0.44785832345815535
Betta	Lue	16569	17473	0.0025976664654998997	0.3016333295793927
Betta	Ma	16569	17473	0.002640391191990468	0.25760477904398915
Betta	Madia	16569	17474	0.0019055522027761013	0.3202799775259264
Betta	Makatao	16569	17474	0.002645745322872662	0.31440026299973794
Betta	Makrani	16569	17474	0.0028586672264350626	0.27434512069406713
Betta	Malagasy	16569	17474	0.0029688000224978046	0.26612978011487803
Betta	Malaysian	16569	17474	0.002790128692361644	0.35875998338957493
Betta	Mamanwas	16569	17473	0.0028075957965104496	0.36721648461613
Betta	Man	16569	17473	0.002461056737774745	0.38909741977013873
Betta	Mang	16569	17473	0.0025083864794184655	0.367132206828786
Betta	Manobos	16569	17473	0.0024547491731110207	0.2867263390061205
Betta	Miao	16569	17474	0.0026689800844900417	0.3701318023015403
Betta	Mishar	16569	17473	0.0028126797396732027	0.3670690367260085
Betta	Mnong	16569	17473	0.002690624489966333	0.280944206978573
Betta	Moken	16569	17473	0.0024275391867425665	0.4075345807129583
Betta	Moklen	16569	17474	0.0025377560219644307	0.3686810299854442
Betta	Mon	16569	17473	0.0025782538724602694	0.25249618501443266
Betta	Mongol	16569	17474	0.0027142261719279004	0.32265192959562666
Betta	Monpa	16569	17474	0.002211233316501012	0.28098925138719144
Betta	Moroccan	16569	17474	0.0028843961644203046	0.36830817515507924
Betta	Mosuo	16569	17474	0.0027482828979509735	0.28231861418738013
Betta	Mozabite	16569	17474	0.0027241572549357705	0.3639788135751642
Betta	Munda	16569	17474	0.00215912291289479	0.24037049769161817
Betta	Native_American	16569	17473	0.002770796199351588	0.3477271040796107
Betta	Nepali	16569	17473	0.0020910806487149276	0.27429818921681215
Betta	Ni-Vanuatu	16569	17474	0.002569578555622611	0.3212066525157501
Betta	Nihal	16569	17474	0.0020232682894119223	0.25080312725352766
Betta	Nivkh	16569	17474	0.002352164292024175	0.5732932254729363
Betta	Nung	16569	17473	0.0025884182311460527	0.3019277886262717
Betta	Nyahkur	16569	17473	0.0028598917198009322	0.3469287951234543
Betta	Nyaw	16569	17473	0.002700060350030175	0.31611764524532554
Betta	PaThen	16569	17473	0.0028556740204296028	0.39382956343636927
Betta	Paiwan	16569	17474	0.002622630612390575	0.3587909693571368
Betta	Pakistani	16569	17473	0.003040987728827198	0.41936593130439964
Betta	Palestinian	16569	17474	0.0028240658564773727	0.3516320503360812
Betta	Paluang	16569	17473	0.0026842084087708713	0.29896359452625754
Betta	Papuan	16569	17474	0.0027764963916220146	0.3538204134239431
Betta	Pathan	16569	17474	0.00268466194839158	0.3202322787613589
Betta	Peruvian	16569	17473	0.00279006949987346	0.32762200162653166
Betta	PhuLa	16569	17473	0.002795643302583556	0.3371068311625921
Betta	Phuan	16569	17473	0.0026665379199356264	0.30373549209883965
Betta	Phutai	16569	17473	0.0026908066787366728	0.3151122260386408
Betta	Polish	16569	17473	0.0028479655687196266	0.4148774424195831
Betta	Portuguese	16569	17473	0.002856520198101369	0.4202523901481765
Betta	Puyuma	16569	17474	0.0027049708823999714	0.36085133232953764
Betta	Raglay	16569	17473	0.002493434895366096	0.2849119039616713
Betta	Rukai	16569	17474	0.002616214041440354	0.4101270334717842
Betta	Russ	16569	17474	0.0024798126109093713	0.29090647061812447
Betta	Saek	16569	17473	0.0027487891308048216	0.4649539980762568
Betta	Saisiat	16569	17474	0.002748440957553812	0.34256705133252224
Betta	Sardinian	16569	17474	0.002893364849460202	0.4255637325171246
Betta	Serbs	16569	17473	0.0029574029370348018	0.44359858935501995
Betta	Shan	16569	17473	0.0027236045989817866	0.2950192659305761
Betta	Shapirashti	16569	17473	0.0025067893783946894	0.3365584591432551
Betta	Sherpa	16569	17474	0.002680163127960352	0.3554389336140352
Betta	Sila	16569	17473	0.0028870675725660446	0.4356391595166677
Betta	Sindhi	16569	17474	0.002974707850990289	0.2244740911411818
Betta	Soa	16569	17473	0.002705144382875222	0.34001071008959705
Betta	Southern_Thai	16569	17474	0.002563766396825727	0.2724466880288196
Betta	Suay	16569	17473	0.0026661838664252665	0.2910176129114172
Betta	Surigaonon	16569	17473	0.0024887011332394558	0.3009422970790835
Betta	Tajik	16569	17474	0.0029130005478552098	0.3824594732287161
Betta	Tao	16569	17474	0.0027293859943226264	0.46882108710759535
Betta	Thai	16569	17473	0.002931261054375116	0.3876959267133103
Betta	Tharu	16569	17473	0.0022244480169859135	0.23798300910755418
Betta	Todzhi	16569	17474	0.002574137544930408	0.3812131706633857
Betta	Tofalar	16569	17474	0.002463789981894991	0.4336254631459142
Betta	Toto	16569	17474	0.002058941862804264	0.4221348394823456
Betta	Tsou	16569	17474	0.002761704158629857	0.41892520568252617
Betta	Tunisian	16569	17474	0.0028644372655519663	0.38077980686940804
Betta	Umbrians	16569	17473	0.002727326346211166	0.4242833373232391
Betta	Uygur	16569	17474	0.0025274823001370664	0.28928781874026194
Betta	Vietnamese	16569	17473	0.002504567306705422	0.28349649327878435
Betta	Wancho	16569	17474	0.002443993343208793	0.31705722159230815
Betta	Yakut	16569	17474	0.0025088688999370954	0.2771333308293928
Betta	Yao	16569	17473	0.002772901007662625	0.3588820919588711
Betta	Yemeni	16569	17473	0.003061333801789952	0.24848921772330598
Betta	Yuan	16569	17473	0.002692760870189959	0.30903928128082664
Betta	Zang	16569	17474	0.0028099114741911664	0.2587094275191976
Bhuiya	Biaka	16569	17474	0.005518177303359485	0.5642985393017346
Bhuiya	BlackTai	16569	17473	0.0025363231744115877	0.1945113101581789
Bhuiya	Blang	16569	17473	0.0024794809897404945	0.16767058258369127
Bhuiya	Brahui	16569	17474	0.002271407861247409	0.15283789261554126
Bhuiya	British	16569	17474	0.002514333132166566	0.31570223978212403
Bhuiya	Bru	16569	17473	0.002410857976262321	0.17918192773067143
Bhuiya	Bunun	16569	17474	0.0025952326377605495	0.29154093147983556
Bhuiya	Burkinabe	16569	17474	0.0039645855050200254	0.26677598181021517
Bhuiya	Burusho	16569	17474	0.002601909255500082	0.17004130541634582
Bhuiya	Buryat	16569	17473	0.00248228687426032	0.1868071369082292
Bhuiya	Cambodian	16569	17474	0.002234779026043359	0.0651238235081017
Bhuiya	Cao	16569	17473	0.0024213563669281835	0.16019827773200876
Bhuiya	Caucasian	16569	17473	0.002694864910357625	0.2665114618126375
Bhuiya	Central_Thai	16569	17473	0.0024586350834842085	0.12186375731320356
Bhuiya	Chadian	16569	17474	0.0031222653892576946	0.2004108188935674
Bhuiya	Cham	16569	17473	0.0025392571860611774	0.1308564057626514
Bhuiya	Chukchi	16569	17474	0.0023154523509079936	0.20442768697156732
Bhuiya	Churu	16569	17473	0.0025370586904043453	0.14239227813913996
Bhuiya	Coho	16569	17473	0.0025089541077379235	0.1360336761533129
Bhuiya	Czech	16569	17474	0.0027212882797146526	0.2677565754788894
Bhuiya	Dai	16569	17474	0.002479761716315285	0.13505220863516315
Bhuiya	Dane	16569	17473	0.0026256696735804507	0.3020654811408257
Bhuiya	Deng	16569	17474	0.0020956429685385796	0.1518821629642502
Bhuiya	Dong	16569	17473	0.002539974197283017	0.16563161065143925
Bhuiya	Dongri	16569	17474	0.0016394945334100577	0.06663903571768615
Bhuiya	Druze	16569	17474	0.002589072471397937	0.31017879929120895
Bhuiya	Ede	16569	17473	0.0021886315630657814	0.13380341975889792
Bhuiya	Ewenki	16569	17474	0.0021580938675084724	0.1648346975945701
Bhuiya	Finnish	16569	17474	0.0025154738949320693	0.22512045969451983
Bhuiya	Foulbe	16569	17474	0.00340480886703858	0.22078322336596037
Bhuiya	French	16569	17474	0.0025483568586691704	0.2561312348729235
Bhuiya	Gallong	16569	17474	0.0019967735945406436	0.0857907581715019
Bhuiya	Gelao	16569	17473	0.0024451191913095957	0.12552310004800327
Bhuiya	Gende	16569	17473	0.002716233807244811	0.2654303519642208
Bhuiya	German	16569	17473	0.0026653875263413043	0.2626299340839548
Bhuiya	Giarai	16569	17473	0.0023449860542497838	0.07749854039608677
Bhuiya	Greek	16569	17473	0.002773887460313295	0.3003646336165963
Bhuiya	Hakka	16569	17474	0.0023134178233755786	0.14694717157550255
Bhuiya	Han	16569	17474	0.002243223398521078	0.1965159476316794
Bhuiya	Hani	16569	17473	0.0023857121303560653	0.09333704248915264
Bhuiya	Hre	16569	17473	0.002453983101991551	0.11412220270476207
Bhuiya	Huli	16569	17473	0.0024959121009965907	0.3019393574474449
Bhuiya	Hungarian	16569	17474	0.0026055811204988935	0.26614425646919265
Bhuiya	Indian	16569	17473	0.002838991148662241	0.25364959511518403
Bhuiya	Indigenous_Papuans	16569	17474	0.0026112337318034	0.20285856191998689
Bhuiya	Indonesian	16569	17473	0.0025736499960641286	0.15153172012956784
Bhuiya	Iranian	16569	17473	0.0026655570769522673	0.23217483918355655
Bhuiya	Italian	16569	17474	0.0025775196620729597	0.31768861581895663
Bhuiya	IuMien	16569	17474	0.0023831975457654394	0.12655264353042422
Bhuiya	Jalayir	16569	17473	0.002432305903652952	0.18938119934772746
Bhuiya	Japanese	16569	17474	0.002255078442822622	0.08981401054866817
Bhuiya	Jarai	16569	17473	0.0021680748340374167	0.09232532138985841
Bhuiya	Jenu	16569	17474	0.0019244211362612008	0.1428839025786891
Bhuiya	Kalash	16569	17474	0.002912697215277179	0.3375397220871215
Bhuiya	Kalueng	16569	17473	0.0026000301750150876	0.2962514405657063
Bhuiya	Kamar	16569	17474	0.0017785111192083899	0.0666480061430788
Bhuiya	Karen	16569	17474	0.002460636692818346	0.1795643081509413
Bhuiya	Kathodi	16569	17474	0.0017959680854840426	0.06883467872510611
Bhuiya	Kazak	16569	17474	0.0024042505039869543	0.19856764924999917
Bhuiya	Ket	16569	17474	0.002638553610943472	0.2547242947175865
Bhuiya	Khamu	16569	17473	0.0025854707302353647	0.25844256850983677
Bhuiya	Khmer	16569	17473	0.0025271729089946177	0.13562437824680137
Bhuiya	Khon_Mueang	16569	17473	0.0025272188449102354	0.1336508610361396
Bhuiya	Kinh	16569	17474	0.002510233437708342	0.14328696241651329
Bhuiya	Koryak	16569	17474	0.002133528310353899	0.17192582517649052
Bhuiya	Kyrgyz	16569	17474	0.0024061557030778517	0.1392606616665453
Bhuiya	Lachi	16569	17473	0.0025964657513578757	0.23383488742298936
Bhuiya	Lachungpa	16569	17474	0.0020738533494266747	0.09427093050589772
Bhuiya	Lahu	16569	17474	0.0024298011801783684	0.1684005773921059
Bhuiya	Lao	16569	17473	0.002504970002485002	0.14409135499109496
Bhuiya	Lao_Isan	16569	17473	0.0025639898913699453	0.1407237254238934
Bhuiya	Lawa	16569	17473	0.002540520734546081	0.1509262131523969
Bhuiya	Lepcha	16569	17474	0.0020022065479782737	0.12409784014168292
Bhuiya	Lhoba	16569	17473	0.0023320415030444615	0.1374857351561676
Bhuiya	Li	16569	17474	0.002510407402407649	0.13864839287964933
Bhuiya	Libyan	16569	17474	0.0026525095554214445	0.2934592806022161
Bhuiya	Lisu	16569	17473	0.0024724652987326494	0.20439974046447554
Bhuiya	Lolo	16569	17473	0.0028534772513914035	0.3292801139243537
Bhuiya	Lue	16569	17473	0.002428344265158975	0.14444056513875916
Bhuiya	Ma	16569	17473	0.0024485283877257323	0.09182879793890883
Bhuiya	Madia	16569	17474	0.0017300656306578153	0.09904507363842276
Bhuiya	Makatao	16569	17474	0.0024443270971635485	0.1501172381080517
Bhuiya	Makrani	16569	17474	0.002704353729894256	0.13551435150478977
Bhuiya	Malagasy	16569	17474	0.0028640749543756526	0.1473047559918653
Bhuiya	Malaysian	16569	17474	0.0027115207392063153	0.24300363772635733
Bhuiya	Mamanwas	16569	17473	0.002655482771735988	0.23175193362949048
Bhuiya	Man	16569	17473	0.00223319710844638	0.20878677869978202
Bhuiya	Mang	16569	17473	0.0022419220669069794	0.17439316480023367
Bhuiya	Manobos	16569	17473	0.002366940463993488	0.1489532048045405
Bhuiya	Miao	16569	17474	0.002477068703022988	0.21496935474127007
Bhuiya	Mishar	16569	17473	0.0026044544272272136	0.21530542350018916
Bhuiya	Mnong	16569	17473	0.0024458842418100452	0.101274600182061
Bhuiya	Moken	16569	17473	0.002241055554649399	0.24066934201954826
Bhuiya	Moklen	16569	17474	0.0023440817854668184	0.20412218708623017
Bhuiya	Mon	16569	17473	0.0023830600294206397	0.08070978263544634
