"Dim1","Dim2","population","group"
-0.172049363520646,-0.257913608851742,"AEES","1"
-0.428244477416809,-0.0710761533116092,"AESP","2"
0.310693476640353,-0.0480497745046588,"ANEA","3"
-0.247920193399767,-0.14575794378614,"ANWC","1"
-0.397484712309671,0.387170433395643,"ASAF","4"
0.417023214976769,0.136368541845673,"ASEA","3"
0.213395050878846,-0.0135088867400973,"Han_NWCM","3"
0.304587004150923,0.0127673919529309,"Han_noNWC","3"
