"Dim1","Dim2","population","group"
-0.251722747195102,0.232393791279414,"AEES","1"
-0.388555936235301,0.055960275883958,"AESP","2"
0.288754224105618,0.0266942483217479,"ANEA","3"
-0.27665172336818,0.153940643582672,"ANWC","1"
-0.278080512230927,-0.448043339907836,"ASAF","4"
0.330596006904809,-0.0627647211162992,"ASEA","3"
0.260723384458237,0.0348689448226897,"Han_NWCM","3"
0.314937303560847,0.00695015713365419,"Han_noNWC","3"
