"Dim1","Dim2","population","group"
0.0411313738967953,-0.165627333409209,"AEES","1"
0.349133154734508,-0.130032510646778,"AESP","2"
-0.250457312639256,-0.063469273742933,"ANEA","3"
0.192501584908555,-0.137342592665667,"ANWC","1"
0.475265059285628,0.271470668461653,"ASAF","4"
-0.326957015574763,0.125548740334096,"ASEA","3"
-0.197118285650787,0.0344588604245639,"Han_NWCM","3"
-0.283498558960679,0.0649934412442757,"Han_noNWC","3"
