"Dim1","Dim2","population","group"
-0.292579149142754,-0.252576085838726,"AEES","1"
-0.494470340429082,-0.0961809079401924,"AESP","1"
0.351507815835033,-0.0176974927425939,"ANEA","2"
-0.337156480959999,-0.207391575028134,"ANWC","1"
-0.341859079066991,0.555015134354171,"ASAF","3"
0.338701117408755,0.0713637685364332,"ASEA","4"
0.360474511788737,-0.0405674602446913,"Han_NWCM","2"
0.415381604566301,-0.0119653810962678,"Han_noNWC","2"
