"Dim1","Dim2","population","group"
-0.720538204615729,-0.272489173488828,"AEES","1"
-2.12546462243205,-0.852404660596503,"AESP","1"
1.48988193857598,-0.549125593101173,"ANEA","2"
-0.554548792431672,0.0132334577071198,"ANWC","1"
-2.18582960123208,1.12816875269134,"ASAF","3"
1.7794564748349,1.09529407940602,"ASEA","4"
0.818043617764894,-0.261081299575049,"Han_NWCM","2"
1.49899918953576,-0.301595563042926,"Han_noNWC","2"
