group	original_n_samples	resample_n	bootstrap_replicates_requested	n_valid_bootstrap	metric	full_data_value	bootstrap_mean	bootstrap_sd	bootstrap_p2_5	bootstrap_p50	bootstrap_p97_5
Belarusian	39	20	50	50	pi	0.0019831622601371	0.0019098942331038414	0.00013512654254186425	0.00167922368273139	0.0018999142339453101	0.0021597926737740637
Belarusian	39	20	50	50	theta_w	0.0040538802734326	0.0027006409037858246	0.00033425429746822716	0.0018414233927614987	0.0027047235053032637	0.0032677822979167103
Belarusian	39	20	50	50	tajima_d	-1.911539767006169	-1.1766706372797489	0.3446081704226502	-1.715301176905632	-1.163071870803833	-0.325087591260672
Belarusian	39	20	50	50	haplotype_diversity	0.9986504723346828	0.9688420975208283	0.013013522601089697	0.9339473515748977	0.9736841917037964	0.9882894918322563
Betta	30	20	50	50	pi	0.0012923230599546	0.0012248197483131662	0.00019753543920368046	0.0008411523682298139	0.0012557570589706302	0.0014449068054091184
Betta	30	20	50	50	theta_w	0.0009597133155203	0.0009668961260467768	7.526099913654117e-05	0.0008713802613783628	0.0009526070207357407	0.0010678554594051092
Betta	30	20	50	50	tajima_d	1.304894032973148	1.0664940533041953	0.7494982774471668	-0.42244456335902214	1.1140230894088745	2.217126029729843
Betta	30	20	50	50	haplotype_diversity	0.8068965517241379	0.7550526362657547	0.09874116125016995	0.557894766330719	0.7763157784938812	0.8882894679903984
Bhuiya	32	20	50	50	pi	0.0018192613935016	0.0017629069602116943	0.00010122399872786696	0.0015591906936606391	0.0017833434394560754	0.0019366245687706396
Bhuiya	32	20	50	50	theta_w	0.0031918981346962	0.0024958303943276405	0.000357697799443134	0.0019052140414714813	0.002483582589775324	0.003177199576748535
Bhuiya	32	20	50	50	tajima_d	-1.6493749515940386	-1.166106116771698	0.38076134476038476	-1.7135279834270478	-1.2910807132720947	-0.42126049622893347
Bhuiya	32	20	50	50	haplotype_diversity	0.9899193548387096	0.9608420991897583	0.013650155613113637	0.9315789341926575	0.9631578922271729	0.9789473414421082
Biaka	24	20	50	50	pi	0.0029892944294298	0.0029324460728093983	0.0004957608054408928	0.0019738271774258466	0.0029166534077376127	0.0037352618121076374
Biaka	24	20	50	50	theta_w	0.0027312155650668	0.0026513094687834384	0.00032543670771599303	0.001564997248351574	0.0027387451846152544	0.0028369827836286277
Biaka	24	20	50	50	tajima_d	0.3784991947684857	0.46114762851968405	0.6393072836907011	-0.5192365497350693	0.4823223203420639	1.4859294682741164
Biaka	24	20	50	50	haplotype_diversity	0.996376811594203	0.9547368371486664	0.016907763248878334	0.9140789613127709	0.9552631676197052	0.9789473414421082
BlackTai	50	20	50	50	pi	0.0022666978680428	0.0022281675902195274	0.0001413385331254328	0.0019247054355219007	0.0022437504958361387	0.002458048763219267
BlackTai	50	20	50	50	theta_w	0.0039611733625214	0.0029170187842100857	0.0003316937512329342	0.0023343124717939644	0.0029258644208312035	0.00348892321344465
BlackTai	50	20	50	50	tajima_d	-1.551970989214732	-0.9556110978126526	0.2426569995654088	-1.3234899401664735	-1.0333290696144104	-0.422071118652821
BlackTai	50	20	50	50	haplotype_diversity	0.9722448979591836	0.9531578922271728	0.023211655479831998	0.9035526156425476	0.9578947424888611	0.9830263286828995
Blang	50	20	50	50	pi	0.0023082285418693	0.002264834982343018	0.00012447681550385132	0.002033232187386602	0.002276466693729162	0.0024825700209476055
Blang	50	20	50	50	theta_w	0.0037321259231919	0.0028571406286209823	0.00032761587859872146	0.002296463353559375	0.0028152939630672336	0.0035267723316792397
Blang	50	20	50	50	tajima_d	-1.383275077442497	-0.8315186392888427	0.27775501603063946	-1.238322165608406	-0.8811446726322174	-0.3124915301799775
Blang	50	20	50	50	haplotype_diversity	0.9902040816326532	0.9725263094902039	0.009721324539490232	0.9526315927505493	0.9736841917037964	0.9882894918322563
Brahui	23	20	50	50	pi	0.0020292399474262	0.0019631292996928097	0.0001323108061328808	0.00173455516633112	0.0019391417154110968	0.002216712204972282
Brahui	23	20	50	50	theta_w	0.002992309492055	0.00231415462680161	0.0002597920038885214	0.0016747171641327441	0.0023645067121833563	0.00271790690603666
Brahui	23	20	50	50	tajima_d	-1.3003758039051414	-0.596630486252252	0.3263576026735447	-1.0245890304446221	-0.6339269578456879	0.1668507020920512
Brahui	23	20	50	50	haplotype_diversity	0.9762845849802372	0.9358947336673736	0.021794559510777297	0.8947368264198303	0.942105233669281	0.9684210419654846
British	35	20	50	50	pi	0.0016218436680646	0.0015744941704906523	0.00017848220336993194	0.0011961138108745218	0.001618333684746176	0.001830257583060302
British	35	20	50	50	theta_w	0.0034437916288951	0.0022998655214905737	0.0002527011615413704	0.0018524804385378958	0.002296463353559375	0.0027349177456926555
British	35	20	50	50	tajima_d	-2.0053434700553305	-1.2932615745067597	0.2530252346941316	-1.8071861475706101	-1.301140308380127	-0.7776343464851381
British	35	20	50	50	haplotype_diversity	0.9983193277310924	0.9685263121128083	0.012116238896038757	0.9473684430122375	0.9684210419654846	0.9882894918322563
Bru	24	20	50	50	pi	0.0021384901996798	0.0020210272329859434	0.0002049359153504475	0.0016630165628157556	0.00207715283613652	0.0023055458848830314
Bru	24	20	50	50	theta_w	0.0023918337492893	0.0020504866121336817	0.00030563153487534324	0.0015122636454179884	0.0020327953388914466	0.0025176042690873146
Bru	24	20	50	50	tajima_d	-0.4234417470882992	-0.003323277849704027	0.5048852679404443	-0.7920434072613716	-0.04323052242398262	0.8374593243002891
Bru	24	20	50	50	haplotype_diversity	0.9347826086956522	0.8878947341442108	0.03427524096104656	0.8169736698269844	0.8973684012889862	0.9356578752398491
Bunun	52	20	50	50	pi	0.0018579708007802	0.0018470349023118615	0.00017298415917713986	0.0014308277779491619	0.0018884794553741813	0.0021044610883109273
Bunun	52	20	50	50	theta_w	0.0028179647742806	0.0023522589076310396	0.00024184221893601033	0.0019205237971618772	0.002321979613043368	0.002876532985828817
Bunun	52	20	50	50	tajima_d	-1.22500499847143	-0.8726318369805813	0.298539796936375	-1.371610450744629	-0.9233396947383881	-0.13907071053981823
Bunun	52	20	50	50	haplotype_diversity	0.9781297134238311	0.9590526282787323	0.01961653636725204	0.9064473941922188	0.9631578922271729	0.9830263286828995
Burkinabe	22	20	50	50	pi	0.0039945972353938	0.0038338785944506525	0.0002156522534174207	0.0035007543105166406	0.0038223803276196122	0.004317194828763604
Burkinabe	22	20	50	50	theta_w	0.0056122488584183	0.0043227944755926725	0.0005090834434572024	0.0035250712477136402	0.004235698841512203	0.0052185001550242305
Burkinabe	22	20	50	50	tajima_d	-1.180792270113949	-0.4349073152989149	0.34564444487407836	-0.9612781047821045	-0.47709956765174866	-0.016884352266788496
Burkinabe	22	20	50	50	haplotype_diversity	1.0	0.954210524559021	0.015153873153415504	0.9222368434071541	0.9578947424888611	0.9736841917037964
Burusho	22	20	50	50	pi	0.0024996930247382	0.0024131054896861315	0.00011644236243873805	0.002142966096289456	0.0024367119185626507	0.0025795905559789388
Burusho	22	20	50	50	theta_w	0.0040560500599188	0.003206883491948247	0.0002798526644325634	0.0027634109021164475	0.0031980378553271294	0.0037364309304393824
Burusho	22	20	50	50	tajima_d	-1.5678775239350948	-1.0083688896894456	0.2623580036114145	-1.5150084227323533	-0.9981514811515808	-0.48415723145008094
Burusho	22	20	50	50	haplotype_diversity	0.9913419913419912	0.9451578903198242	0.01729938127159555	0.9105263352394104	0.9447368383407593	0.9724999830126763
Buryat	77	20	50	50	pi	0.002217894547088	0.002182822481263429	0.0001576259970457523	0.0018876695219660177	0.0021756186615675688	0.0024681414884980767
Buryat	77	20	50	50	theta_w	0.0062504997088741	0.0035477807046845554	0.00034928450615876545	0.0028769582568202168	0.0035212438087910414	0.004242928500752896
Buryat	77	20	50	50	tajima_d	-2.244025352766533	-1.5859558176994324	0.1874652964002825	-1.8524562776088715	-1.6293115615844727	-1.176816672086716
Buryat	77	20	50	50	haplotype_diversity	0.9982911825017088	0.9877894794940949	0.007326202633017744	0.9736841917037964	0.9894737005233765	1.0
Cambodian	65	20	50	50	pi	0.0023592219488417	0.002311888951808214	0.0001359262742910784	0.00202533106203191	0.002333481563255191	0.002516898070462048
Cambodian	65	20	50	50	theta_w	0.0049232712454424	0.003309969180263579	0.00032083525885363774	0.002637105417670682	0.0033001028932631016	0.003938859922345728
Cambodian	65	20	50	50	tajima_d	-1.839328385655325	-1.2339402425289154	0.23164700273530556	-1.6405215412378311	-1.2563409805297852	-0.8217449888587
Cambodian	65	20	50	50	haplotype_diversity	0.9923076923076922	0.9786315774917602	0.012339167464335119	0.9538158014416694	0.9789473414421082	0.9947368502616882
Cao	30	20	50	50	pi	0.00224765710084	0.002151535761076957	0.0001388258859201686	0.0019111504370812327	0.0021567195653915405	0.00242640475044027
Cao	30	20	50	50	theta_w	0.0033970804660481	0.0025648944033309817	0.00028661705257320964	0.0020923332776874304	0.0025005934294313192	0.0030806630617007612
Cao	30	20	50	50	tajima_d	-1.3111727116595024	-0.6405354243516922	0.29270357817596837	-1.1176124453544616	-0.6758138835430145	-0.056009186245501136
Cao	30	20	50	50	haplotype_diversity	0.993103448275862	0.9584210503101349	0.013490528268686061	0.9274999931454658	0.9578947424888611	0.9789473414421082
Caucasian	147	20	50	50	pi	0.0021340436539196	0.0021435377770103515	0.0001641660137137216	0.0017663659789832308	0.0021522726165130734	0.002423998591257259
Caucasian	147	20	50	50	theta_w	0.0090022173245419	0.0039444734156131745	0.00032803385163112075	0.0033741000457666813	0.003946514800190926	0.004487034177873284
Caucasian	147	20	50	50	tajima_d	-2.5130700936464665	-1.8940632581710815	0.12968077663789948	-2.0817100524902346	-1.906479835510254	-1.595612379908562
Caucasian	147	20	50	50	haplotype_diversity	0.9990681203988444	0.9928421115875244	0.007718022909037734	0.9748684003949165	0.9947368502616882	1.0
Central_Thai	210	20	50	50	pi	0.0024987717551958	0.0024825969478115438	0.00012243924019061974	0.002300701942294836	0.0024737160420045257	0.0027649525902234016
Central_Thai	210	20	50	50	theta_w	0.0101297761227065	0.004212224027141929	0.000384984829320787	0.0034723376447800547	0.004286731593310833	0.004882110748440027
Central_Thai	210	20	50	50	tajima_d	-2.4179577669170933	-1.6934921205043794	0.20318131181802265	-1.9826222687959671	-1.7010197639465332	-1.3477229416370393
Central_Thai	210	20	50	50	haplotype_diversity	0.999544315333789	0.9946315848827362	0.0059999990204846025	0.9801315635442733	0.9947368502616882	1.0
Chadian	60	20	50	50	pi	0.0031737978580853	0.0031145125906914474	0.0003395713640481398	0.002523266477510333	0.0031744115985929966	0.0037124321912415325
Chadian	60	20	50	50	theta_w	0.0064708764037055	0.004271081537008285	0.0005186921189165865	0.0033001028932631016	0.004346269415691495	0.005040736880619079
Chadian	60	20	50	50	tajima_d	-1.8187508993999155	-1.107965193092823	0.29433810052395754	-1.5150951743125916	-1.127411663532257	-0.406265272945166
Chadian	60	20	50	50	haplotype_diversity	1.0	0.9821052622795104	0.008931885498891623	0.9631578922271729	0.9842105507850647	0.9988157913088799
Cham	89	20	50	50	pi	0.0025946968412707	0.0025799574283882974	9.80042595202054e-05	0.002402820542920381	0.0025750405620783567	0.002766739251092076
Cham	89	20	50	50	theta_w	0.007000771301097	0.003931545182131231	0.0003595149240582943	0.00334177945042029	0.003963525639846921	0.004590800171718001
Cham	89	20	50	50	tajima_d	-2.160683676083175	-1.4131514954566955	0.19740470988045003	-1.7152234137058258	-1.437269151210785	-0.9950157552957536
Cham	89	20	50	50	haplotype_diversity	0.995403472931563	0.9854736912250519	0.010289985241842652	0.9573684275150299	0.9842105507850647	1.0
Chukchi	55	20	50	50	pi	0.0018649581715363	0.0018335863831453025	0.00015577186686529512	0.0014683877117931843	0.0018576692091301084	0.002016548637766391
Chukchi	55	20	50	50	theta_w	0.0018202231150841	0.0017609621211886405	0.00015105165825411363	0.0013876592449378223	0.0017606219043955207	0.0019562465604394674
Chukchi	55	20	50	50	tajima_d	0.0870927133128768	0.18021734529756941	0.3074965002139265	-0.4320857055485249	0.2036937177181244	0.7034257635474204
Chukchi	55	20	50	50	haplotype_diversity	0.9898989898989898	0.9737894690036774	0.01247668453016485	0.9526315927505493	0.9736841917037964	0.9894737005233765
Churu	44	20	50	50	pi	0.0025323408539082	0.002506972015835345	0.00011119555554055859	0.002306260517798364	0.0025097671896219254	0.0026775957667268813
Churu	44	20	50	50	theta_w	0.0034822672131866	0.002953081764280796	0.0003642068031838467	0.002236500143771991	0.002993907779455185	0.003617355052847415
Churu	44	20	50	50	tajima_d	-1.0035774039588683	-0.5863054841314442	0.34514109228731105	-1.1095044136047363	-0.6193501055240631	0.15002724155783626
Churu	44	20	50	50	haplotype_diversity	0.9809725158562368	0.960315786600113	0.019472546847463364	0.9263157844543457	0.9631578922271729	0.9894737005233765
Coho	46	20	50	50	pi	0.002516042320823	0.0024912111507728696	0.00010912371621293131	0.0022459264262579383	0.0024999205488711596	0.0026677096087951214
Coho	46	20	50	50	theta_w	0.0026090195906247	0.0025172640522941945	0.0002432369240099541	0.00198303863289766	0.0025516259483993053	0.0029050261422526092
Coho	46	20	50	50	tajima_d	-0.1298688338823826	-0.012445563687942923	0.34981567759996385	-0.5672817982733249	-0.043238988146185875	0.6534031480550765
Coho	46	20	50	50	haplotype_diversity	0.9806763285024156	0.9603157818317414	0.016415991285007744	0.9274999931454658	0.9631578922271729	0.9842105507850647
Czech	78	20	50	50	pi	0.0021660295045931	0.002145437216386199	0.00017356786048610429	0.0018984848720720038	0.0021422673016786575	0.0025560144102200863
Czech	78	20	50	50	theta_w	0.0062952637486276	0.0034749743109568952	0.00038470138667326317	0.002795731497462839	0.0034957275493070483	0.00415617321850732
Czech	78	20	50	50	tajima_d	-2.2786950628529032	-1.5745581269264222	0.19282208009531582	-1.8795578062534333	-1.5892466306686401	-1.1666707217693328
Czech	78	20	50	50	haplotype_diversity	1.0	0.9870526385307312	0.00803111069204034	0.9684210419654846	0.9894737005233765	0.9988157913088799
Dai	122	20	50	50	pi	0.0024704674457743	0.0024365403642877936	9.657310623654349e-05	0.0022290442895609884	0.0024562461767345667	0.0025807738013099877
Dai	122	20	50	50	theta_w	0.0065096063511628	0.0034848406026139855	0.0003360234504497096	0.002839109138585627	0.0034957275493070483	0.004050280689261853
Dai	122	20	50	50	tajima_d	-2.0708304110582283	-1.2286205542087556	0.23565180099012278	-1.5812283664941789	-1.2807028889656067	-0.7684499472379686
Dai	122	20	50	50	haplotype_diversity	0.9979677550467416	0.988421059846878	0.008153655131547295	0.9684210419654846	0.9894737005233765	1.0
Dane	285	20	50	50	pi	0.0018458296071253	0.0018251500790938736	0.00020018683781506208	0.0014008671802002936	0.0018568751402199268	0.0021541069960221647
Dane	285	20	50	50	theta_w	0.0082560441860045	0.0030292903259396555	0.0002941614452779781	0.002453388349385932	0.0030279294587671757	0.003555265488103032
Dane	285	20	50	50	tajima_d	-2.4389483538683314	-1.6443270826339722	0.19276759223689993	-2.0680496215820314	-1.6329798102378845	-1.310374864935875
Dane	285	20	50	50	haplotype_diversity	0.9996293550778356	0.996842110157013	0.0037953112440015277	0.9894737005233765	1.0	1.0
Deng	91	20	50	50	pi	0.0017354429698505	0.001688718015793711	0.00019185638993550466	0.0013491887773852795	0.001708516210783273	0.0019466934725642204
Deng	91	20	50	50	theta_w	0.0039421410116518	0.0024743967363610865	0.0003954895487700792	0.0016483503626659513	0.002458066330291331	0.003135523019591346
Deng	91	20	50	50	tajima_d	-1.9082728058625849	-1.277894350886345	0.3013431627281984	-1.7470351040363312	-1.268439769744873	-0.7719999954104425
Deng	91	20	50	50	haplotype_diversity	0.9921855921855922	0.9828421068191528	0.008342406576423031	0.9614473685622216	0.9842105507850647	0.9947368502616882
Dong	49	20	50	50	pi	0.0024192869664462	0.0023670806642621754	9.156404485339825e-05	0.0021838532527908685	0.002381602767854929	0.0025080439751036464
Dong	49	20	50	50	theta_w	0.004615451091781	0.0031419020844623445	0.000296364760812526	0.002721734344959259	0.0030874673975631595	0.0037479132472071795
Dong	49	20	50	50	tajima_d	-1.7330633669098965	-1.0000167039036751	0.27437123783142914	-1.4974196910858155	-0.9813222885131836	-0.5160676196217537
Dong	49	20	50	50	haplotype_diversity	0.9940476190476192	0.9725263118743896	0.012198274109184193	0.9444736644625664	0.9736841917037964	0.9935526415705681
Dongri	43	20	50	50	pi	0.0012412190037767	0.0011977892881259323	0.00011814204353848923	0.0009978639747714624	0.0012185941450297832	0.0013861607731087133
Dongri	43	20	50	50	theta_w	0.0018829993918538	0.0015013767080381513	0.00020028947237559695	0.001164391974452883	0.0014969538897275925	0.0018163324042689054
Dongri	43	20	50	50	tajima_d	-1.2448924432282784	-0.7977456460893154	0.34000892910905584	-1.3411555409431457	-0.8290832042694092	-0.1203173233196141
Dongri	43	20	50	50	haplotype_diversity	0.9867109634551496	0.961999990940094	0.019043319235458777	0.9181579023599624	0.9684210419654846	0.9842105507850647
Druze	94	20	50	50	pi	0.0017527327683819	0.0017863735998980702	0.00017018792596098028	0.0014809341577347369	0.001769685244653374	0.0021002525521907956
Druze	94	20	50	50	theta_w	0.0048844622031007	0.002698939819820225	0.000309365586694895	0.0021471932355780154	0.0027642614440992475	0.0032694833818823097
Druze	94	20	50	50	tajima_d	-2.184010989921268	-1.3827663397789	0.2544951369510539	-1.7645471811294555	-1.3804457187652588	-0.9100861981511116
Druze	94	20	50	50	haplotype_diversity	0.9965682910089224	0.9837894809246063	0.012040566631500235	0.9590789511799812	0.9842105507850647	1.0
Ede	24	20	50	50	pi	0.0019723089571689	0.0018754502339288592	0.00019943127808571756	0.0015207572287181392	0.001893720414955169	0.002262983116088435
Ede	24	20	50	50	theta_w	0.0026988934873737	0.0021290766913443803	0.0002906885246171802	0.001670889725210145	0.002151871216483414	0.0026498635474126787
Ede	24	20	50	50	tajima_d	-1.0781935216043776	-0.4517476924881339	0.4435510386847219	-1.2163677722215653	-0.4933364689350128	0.5890029802918426
Ede	24	20	50	50	haplotype_diversity	0.9311594202898552	0.8903157913684845	0.05189334753979455	0.7486842095851898	0.9052631855010986	0.9461842209100724
Ewenki	52	20	50	50	pi	0.0017854688414523	0.0017636502231471241	0.00011627823130104563	0.001576128351734951	0.0017625385080464184	0.0019445256097242237
Ewenki	52	20	50	50	theta_w	0.002363885142406	0.0020953952288255097	0.0002059840598598306	0.0016330406069755554	0.0021093441173434258	0.0024457334715407343
Ewenki	52	20	50	50	tajima_d	-0.8773428037564076	-0.6342220142483711	0.25712324187914726	-1.042262351512909	-0.6572056710720062	-0.030891257897019506
Ewenki	52	20	50	50	haplotype_diversity	0.9947209653092004	0.9749473667144776	0.010343682841186835	0.9538158014416694	0.9763157665729523	0.9894737005233765
Finnish	246	20	50	50	pi	0.0020791171172091	0.0020529746171087026	0.00016144681586185918	0.0017693596601020545	0.0020558714168146253	0.0023762666212860492
Finnish	246	20	50	50	theta_w	0.0066300027884059	0.0032711844658479096	0.0003424421891811205	0.0026179682230576874	0.003291597473435104	0.00385763316298835
Finnish	246	20	50	50	tajima_d	-2.174044669401931	-1.529626693725586	0.22887630240619963	-1.8738118648529052	-1.5630193948745728	-0.9487174645066262
Finnish	246	20	50	50	haplotype_diversity	0.9982080637132902	0.9949473762512206	0.004702794423476196	0.9842105507850647	0.9947368502616882	1.0
Foulbe	41	20	50	50	pi	0.0034869069873559	0.003488536668010056	0.00022000226150082743	0.003056093736086041	0.003513483563438058	0.003909435117384419
Foulbe	41	20	50	50	theta_w	0.0058395842381586	0.004436767105944455	0.0004955347009502202	0.003644147125305608	0.004397301934659481	0.00523551112273708
Foulbe	41	20	50	50	tajima_d	-1.5026839098630642	-0.8591962977871299	0.333905206633557	-1.394377100467682	-0.8643217384815216	-0.18610606342554092
Foulbe	41	20	50	50	haplotype_diversity	1.0	0.9779999959468841	0.009157903261398596	0.9631578922271729	0.9789473414421082	0.9947368502616882
French	54	20	50	50	pi	0.001972024745621	0.0019476288836449385	0.00016714719595325054	0.001693191530648619	0.001933742023538798	0.0022793095326051117
French	54	20	50	50	theta_w	0.0045160759859242	0.0028938840422779322	0.0003232890281751017	0.0023194279870949685	0.002883337321691215	0.00356249509495683
French	54	20	50	50	tajima_d	-2.028470954507343	-1.3332073962688447	0.29202491335820474	-1.804944133758545	-1.3261048197746277	-0.751264999806881
French	54	20	50	50	haplotype_diversity	1.0	0.9785263156890869	0.013349768036000225	0.9444736644625664	0.9789473414421082	0.9947368502616882
Gallong	39	20	50	50	pi	0.0018316763544346	0.0017899882467463614	0.00014019650857320285	0.00149041544937063	0.0018273353925906122	0.002018954651430249
Gallong	39	20	50	50	theta_w	0.0033544431840023	0.0025645541865378617	0.00034446945934955733	0.0018920306407380848	0.002670701825991273	0.0031601887370925398
Gallong	39	20	50	50	tajima_d	-1.69521560497238	-1.2200285398960113	0.2608500966185389	-1.713529857993126	-1.2564978003501892	-0.7435852885246278
Gallong	39	20	50	50	haplotype_diversity	0.9946018893387316	0.9709473657608032	0.011827008827919486	0.9473684430122375	0.9736841917037964	0.9882894918322563
Gelao	34	20	50	50	pi	0.0024571391073574	0.0024050694098696115	9.192833432878854e-05	0.002207238913979381	0.0024084426695480943	0.002557046664878726
Gelao	34	20	50	50	theta_w	0.0038080401442009	0.0029833610588684677	0.0002671273849722786	0.0024253204639535396	0.002959886100143194	0.0035267723316792397
Gelao	34	20	50	50	tajima_d	-1.351629386407305	-0.7816495844721794	0.28019822884149964	-1.2484863370656967	-0.7943395376205444	-0.08409290835261374
Gelao	34	20	50	50	haplotype_diversity	0.9821746880570412	0.9510526239871979	0.015657342157913035	0.9222368434071541	0.9473684430122375	0.977763132750988
Gende	43	20	50	50	pi	0.0021712644300397	0.0021211447310633957	0.00019507806813433447	0.0015977193805156275	0.0021683130180463195	0.002384223195258528
Gende	43	20	50	50	theta_w	0.0023711844193715	0.0021841918118298055	0.0002332905022973599	0.0017844370799139143	0.0021943983156234026	0.002574165310943499
Gende	43	20	50	50	tajima_d	-0.3093397209338148	-0.0961401099525392	0.3814111476240094	-0.7497148156166077	-0.061741502955555916	0.4942519284784794
Gende	43	20	50	50	haplotype_diversity	0.9689922480620154	0.9432631576061249	0.024079506957203168	0.8959210351109504	0.9473684430122375	0.977763132750988
German	61	20	50	50	pi	0.0021114925584785	0.002048947038128972	0.00018274230013618466	0.001673069573007524	0.0020720706088468432	0.0023145030078012495
German	61	20	50	50	theta_w	0.0047713951871311	0.003042558780871332	0.00036285377012751477	0.0023815175518393517	0.0030109186191111803	0.003706236690049991
German	61	20	50	50	tajima_d	-1.9815806384120065	-1.3365655863285064	0.23156458556510043	-1.7290010780096055	-1.392208993434906	-0.9060972824692727
German	61	20	50	50	haplotype_diversity	1.0	0.9827368462085724	0.01124100768445423	0.9631578922271729	0.9842105507850647	1.0
Giarai	37	20	50	50	pi	0.0025072447220908	0.002443521898239851	9.801633504501914e-05	0.0022264238505158573	0.0024659340269863605	0.002586792910005897
Giarai	37	20	50	50	theta_w	0.0035707859801519	0.003038476179353893	0.00031043528833740887	0.0025422699865885077	0.0030534457182511687	0.003621182491770014
Giarai	37	20	50	50	tajima_d	-1.120896739206606	-0.7833783104270696	0.3114011774670962	-1.3197794526815414	-0.8153484463691711	-0.0559659764170648
Giarai	37	20	50	50	haplotype_diversity	0.9669669669669668	0.9387368392944336	0.025778943430602535	0.8877631530165673	0.942105233669281	0.9684210419654846
Greek	23	20	50	50	pi	0.0020621581457035	0.0019971032021567224	0.0001541927418571933	0.0017290918563958257	0.0020099736284464598	0.0022513896867167203
Greek	23	20	50	50	theta_w	0.0037281233015768	0.0027312604151666165	0.00030855168445184303	0.002226718910969794	0.0027132289251312613	0.0032584263361059127
Greek	23	20	50	50	tajima_d	-1.8099881053511824	-1.0899089306592942	0.28665079141845473	-1.6337581306695939	-1.1280338168144226	-0.4629906877875329
Greek	23	20	50	50	haplotype_diversity	1.0	0.9591578900814056	0.013296533780888993	0.9327631428837776	0.960526317358017	0.9830263286828995
Hakka	45	20	50	50	pi	0.0021276738416146	0.0020767970033921303	0.00010436027537602282	0.0018859225849155337	0.002082076040096581	0.002240550552960485
Hakka	45	20	50	50	theta_w	0.0051341455588046	0.0032599573116749523	0.0003024632537820996	0.0027897777035832405	0.00323205953463912	0.003687524766428396
Hakka	45	20	50	50	tajima_d	-2.1567325255562464	-1.4919726753234863	0.1833443562205734	-1.8022066295146941	-1.4936501383781433	-1.1608548045158387
Hakka	45	20	50	50	haplotype_diversity	0.993939393939394	0.9742105209827423	0.009832397928251933	0.9578947424888611	0.9736841917037964	0.9894737005233765
Han	7581	20	50	50	pi	0.0017855270597206	0.0017918686266057194	9.509333256609542e-05	0.0016362560621928425	0.0018014484085142612	0.0019533478131052106
Han	7581	20	50	50	theta_w	0.0282632478066658	0.0032636996963992717	0.00025423119627349187	0.0027936051425058394	0.0033086083130910993	0.0037742800486739725
Han	7581	20	50	50	tajima_d	-2.565608238330467	-1.8650562500953674	0.11661263117236881	-2.0578495621681214	-1.8624667525291443	-1.6188227564096451
Han	7581	20	50	50	haplotype_diversity	0.9998156410328696	0.9998947370052338	0.0007368409306624654	1.0	1.0	1.0
Hani	33	20	50	50	pi	0.0025068122382546	0.0024566464405506847	0.00010335163421660407	0.00228186646127142	0.0024544992484152317	0.0026442365953698753
Hani	33	20	50	50	theta_w	0.0036729025748237	0.0030262283748015762	0.00026097643814672637	0.002691540104569867	0.0030024131992831826	0.003573977411724627
Hani	33	20	50	50	tajima_d	-1.2142980898442877	-0.7621726363897323	0.2491725411916106	-1.2186472117900848	-0.7303304672241211	-0.39829602539539344
Hani	33	20	50	50	haplotype_diversity	0.990530303030303	0.9613684165477753	0.017025636640380593	0.9140789613127709	0.9631578922271729	0.9830263286828995
Hre	30	20	50	50	pi	0.0025285968964823	0.002460997998714447	8.89234112962618e-05	0.0022907045320607724	0.0024641869822517037	0.002616054768441245
Hre	30	20	50	50	theta_w	0.0032599785638309	0.002736023450270295	0.0002491344186650686	0.002296463353559375	0.0027557560242712498	0.0031789006607141346
Hre	30	20	50	50	tajima_d	-0.8689644472686525	-0.38831714481581003	0.3393446320586926	-0.9032496333122253	-0.4504324644804001	0.31001162156462647
Hre	30	20	50	50	haplotype_diversity	0.9747126436781608	0.9427368378639222	0.02408755893185178	0.8947368264198303	0.9473684430122375	0.9736841917037964
Huli	37	20	50	50	pi	0.001665334616451	0.0016186894522979855	0.00023491984660806305	0.001149580761557445	0.0016527967527508736	0.0019561111577786503
Huli	37	20	50	50	theta_w	0.0022841464974251	0.0019171216292306781	0.00015591620164324475	0.0016330406069755554	0.0019222248811274767	0.0022186387621331957
Huli	37	20	50	50	tajima_d	-1.0130326142813353	-0.6322621340537444	0.5045744059442985	-1.4676907777786254	-0.6676533222198486	0.3475839540362357
Huli	37	20	50	50	haplotype_diversity	0.993993993993994	0.9665263092517853	0.015675375193624545	0.928684201836586	0.9684210419654846	0.9842105507850647
Hungarian	48	20	50	50	pi	0.0020049799475254	0.0019968935707584024	0.00021560912200389761	0.0015892148076090962	0.0020074325148016214	0.0024106422439217567
Hungarian	48	20	50	50	theta_w	0.004881892148175	0.0031269325455650686	0.0003546699296094802	0.002414263418177143	0.0031470053363591433	0.0038763450866099447
Hungarian	48	20	50	50	tajima_d	-2.152686157400081	-1.4864740931987763	0.24360727139486074	-1.9634931266307831	-1.4944189190864563	-0.9795463606715203
Hungarian	48	20	50	50	haplotype_diversity	0.99822695035461	0.9784210503101349	0.009370794551942506	0.9590789511799812	0.9789473414421082	0.9935526415705681
Indian	75	20	50	50	pi	0.0024185029930352	0.0023991677956655623	0.00015730848098323094	0.0021557507396209987	0.0024178128223866224	0.0026712432212661953
Indian	75	20	50	50	theta_w	0.0081116589520341	0.0043176912330091	0.00036125015959740037	0.0036688128428068014	0.0043547749519348145	0.004914006253238767
