"eigenvalue","percentage of variance","cumulative percentage of variance"
0.494001919355468,33.8814762933687,33.8814762933687
0.358152909839892,24.5641744468802,58.4456507402489
0.172850779517269,11.8550948064041,70.3007455466529
0.157940359816058,10.8324529666924,81.1331985133453
0.117032152280578,8.02673418400846,89.1599326973538
0.0830152168237626,5.69365824422893,94.8535909415827
0.0750361622567221,5.14640905841727,100
