"population","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"AEES",1.1747415276136,2.26533416404319,1.09195043286658,-0.861954898842898,2.77214664797176
"AESP",2.38675572912617,2.66027609133388,-0.995914592073757,1.784070796043,-0.330268771029288
"ANEA",0.0212304607924763,0.0430524899652168,1.42929803164207,0.409012809667215,-0.0581457235199287
"ANWC",1.92570594624005,3.02363512274894,0.79569558361741,-2.94106109958134,-1.89772810837334
"ASAF",7.02103003979758,-3.96404365048995,0.177287205785434,-0.360034388602432,0.143981511509668
"ASEA",-0.0713165966072471,-0.00748426883082153,3.11640902263701,1.56495176117085,-0.759521074723529
"Han_NWCM",-0.090845258842371,-0.0386970534510439,-0.0704635502002093,-0.0217828088079004,0.0489385889685492
"Han_noNWC",-0.201441823617584,-0.14346225862012,-0.0629736677664685,-0.0171372170903542,-0.109156985238177
