"population","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"AEES",2.755107630031,14.1311865042472,6.80326001903205,4.63936481265225,64.7604372949199
"AESP",19.4087811376244,33.257981725534,9.65792437782467,33.918918542594,1.56870319252028
"ANEA",0.00214995411750441,0.0121945857441775,27.8492328333329,2.49585691226215,0.0680721320519298
"ANWC",6.07348502959048,20.6527048149979,2.96352920510739,44.3099877081091,24.8971391881611
"ASAF",68.3592213039429,30.056087966293,0.124568297457976,0.562236357679933,0.121347922563073
"ASEA",0.00918111910687169,0.000139467595152893,50.1049464791376,13.827759779025,4.39559332007173
"Han_NWCM",1.07569215357826,0.269215099429666,1.84956586921318,0.193440203251494,1.31767952716501
"Han_noNWC",2.31638167200855,1.62048983615893,0.646972918894322,0.0524356844261354,2.871027422547
