"","AEES","AESP","ANEA","ANWC","ASAF","ASEA","Han_NWCM","Han_noNWC"
"AEES",0,0.421616807215179,0.64020072127224,0.36565605015833,0.784949306402524,0.772674321769893,0.548025089111162,0.67511588625829
"AESP",0.421616807215179,0,0.886592053574774,0.402717941828365,0.550925487091346,0.923586053977656,0.77516172004363,0.869086216520413
"ANEA",0.64020072127224,0.886592053574774,0,0.661676289309536,0.913395381668995,0.388570394707487,0.24815619465897,0.268320359056221
"ANWC",0.36565605015833,0.402717941828365,0.661676289309536,0,0.664790581630897,0.809534129086021,0.625114725732455,0.71944241068154
"ASAF",0.784949306402524,0.550925487091346,0.913395381668995,0.664790581630897,0,0.92013919810588,0.837378762610573,0.907047622847983
"ASEA",0.772674321769893,0.923586053977656,0.388570394707487,0.809534129086021,0.92013919810588,0,0.390417044931384,0.371168327880799
"Han_NWCM",0.548025089111162,0.77516172004363,0.24815619465897,0.625114725732455,0.837378762610573,0.390417044931384,0,0.072664577107371
"Han_noNWC",0.67511588625829,0.869086216520413,0.268320359056221,0.71944241068154,0.907047622847983,0.371168327880799,0.072664577107371,0
