"","AEES","AESP","ANEA","ANWC","ASAF","ASEA","Han_NWCM","Han_noNWC"
"AEES",0,0.633932135728543,0.838053216874522,0.584378687879715,0.869244270080529,0.884958559701788,0.807284815858515,0.870722638492648
"AESP",0.633932135728543,0,0.956892230576441,0.506338839800231,0.789685420447671,0.97934239572441,0.932265222351485,0.972040047763387
"ANEA",0.838053216874522,0.956892230576441,0,0.819365933080877,0.944365223403336,0.628392172484191,0.418406835211481,0.43370310593237
"ANWC",0.584378687879715,0.506338839800231,0.819365933080877,0,0.838157563553989,0.859428626673756,0.831169483253454,0.874681851186609
"ASAF",0.869244270080529,0.789685420447671,0.944365223403336,0.838157563553989,0,0.958894724823019,0.938824967503408,0.970018053800325
"ASEA",0.884958559701788,0.97934239572441,0.628392172484191,0.859428626673756,0.958894724823019,0,0.617573509447852,0.616249089837384
"Han_NWCM",0.807284815858515,0.932265222351485,0.418406835211481,0.831169483253454,0.938824967503408,0.617573509447852,0,0.183956248172245
"Han_noNWC",0.870722638492648,0.972040047763387,0.43370310593237,0.874681851186609,0.970018053800325,0.616249089837384,0.183956248172245,0
