"hap","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"Q1b1a3",0.303234635823997,1.99295186785274,0.69232377291976,1.01089831775801,13.9390958195852
"R1",1.29267191289134,1.42149178648773,0.149544689735087,2.62491789801615,1.53421760279605
"R1a1a",0.301692087241115,1.04488437680298,0.069416138901562,0.00143581655794763,0.00209150875081934
"R1a1a1",7.74871120744901,16.0192443485665,1.82826079410115,1.19095054588099,0.584505470906105
"R1b1a1",2.92334051804125,7.49164983797725,0.00549783335328297,0.615955683505189,0.83561008461926
"R1b2",0.143169482875108,0.793636652583836,0.107256991161787,1.98842574929946,0.1786601905615
"R1b2b1",0.0333959238473249,0.236261889640358,0.235683541954924,0.175893151396049,3.31350865649706
"R1b2b2",0.470725939017793,2.31874401350761,0.846957185144889,9.56209326011221,3.24182603512667
"D1a2b1",1.07091169616071,0.039129064883256,0.0662317072334818,0.240044652371215,0.00748155752627523
"E1b1b",0.139596179455619,0.360838890240788,0.296359228527878,0.944174160166857,0.125507562790543
"G2",0.137855712254433,0.3258236063846,0.196050339211192,0.753536014549206,0.0470317055687849
"G2a1",0.137855712254433,0.3258236063846,0.196050339211192,0.753536014549206,0.0470317055687849
"G2a2a",1.07091169616071,0.039129064883256,0.0662317072334818,0.240044652371215,0.00748155752627523
"G2a2b1",0.137855712254433,0.3258236063846,0.196050339211192,0.753536014549206,0.0470317055687849
"H",0.0577838509801354,0.145814701276264,0.11081375652212,0.369564543848502,0.0416290719979494
"H1a1a4",5.66934134195948,2.25948526095455,0.000394848355966466,1.02292130378535e-05,0.0109101022661712
"I2a1a1",0.137855712254433,0.3258236063846,0.196050339211192,0.753536014549206,0.0470317055687849
"I2a1b1",1.40458383323422,0.0448284419051604,0.0921949946753294,0.069524257337792,0.288453502630274
"J",0.0531742549934656,0.0475382174551059,0.0678671472728358,4.01608154501032e-05,0.0341935889321908
"J2a",0.137855712254433,0.3258236063846,0.196050339211192,0.753536014549206,0.0470317055687849
"J2a1a",3.32681623355141,0.980950444815071,0.0106413943430579,0.029330889514437,0.00111437305072647
"J2a2",0.137855712254433,0.3258236063846,0.196050339211192,0.753536014549206,0.0470317055687849
"J2b2a",0.0117257624660208,0.0387759095078799,0.056833446039971,0.0924536333795696,8.26805011862711e-05
"K2b2a",0.56354280984557,0.186837092226903,0.632915172976315,1.83312913094604,0.0901668975971631
"L1a2",11.9780682969023,5.60365098093242,0.0318280746452248,0.444131733801698,0.00135170882384036
"L1a2a",0.137855712254433,0.3258236063846,0.196050339211192,0.753536014549206,0.0470317055687849
"N1a",0.0111564881476698,0.00447483043301487,0.000131297893379269,0.0285291032098916,0.191200197756583
"No",5.36107038691138,0.431010778377792,0.210681141795105,0.749009084899166,0.0173142715475804
"O1b1a1",0.258242297591148,0.207283013669541,0.451285176086054,0.30942885207948,0.450992778045074
"Q",0.137855712254433,0.3258236063846,0.196050339211192,0.753536014549206,0.0470317055687849
"Q1a2a",0.0637806176442415,0.158206761126989,0.112386948736453,0.367623792873714,0.0170631169125498
"Q1a2a1",0.362022620745393,1.06850352096215,0.0942674007983675,0.0310316717200705,0.94064495851979
"Q1b1a1",0.137855712254433,0.3258236063846,0.196050339211192,0.753536014549206,0.0470317055687849
"Q1b2a1",0.391609751808707,1.10722808934629,0.202364853187625,0.270318707102845,0.69534248210544
"R",0.0577838509801354,0.145814701276264,0.11081375652212,0.369564543848502,0.0416290719979494
"R1a",0.413567136763299,0.977470819153801,0.588151017633575,2.26060804364762,0.141095116706355
"R1b1a2",0.0198148798223996,0.0578021151687653,0.0645443091314756,0.136346059221895,0.00156035479093922
"R1b2a",0.137855712254433,0.3258236063846,0.196050339211192,0.753536014549206,0.0470317055687849
"R2",0.10301094483548,0.273673107134232,0.239512738099517,0.640091245189606,0.0181185006009863
"R2a",3.72249380282475,1.34399985475011,0.00420403524189708,0.00409492576874987,0.00623674155509715
"R2a2",0.790477001878433,0.119079209646558,0.286961409326307,0.966263267120814,0.0403094944593753
"R2a2b1",5.02691156450018,2.17799245500752,0.010774194912349,0.000978838421753187,0.0218644028151748
"T1",0.137855712254433,0.3258236063846,0.196050339211192,0.753536014549206,0.0470317055687849
"C2",0.000296492781159472,0.0148562098222799,0.549033293840241,0.0378731844496948,0.299217486271911
"C2b1",0.00189847305112011,9.85410928924153e-07,25.0957815496122,6.22335889329352,2.13858618914502
"C2b1a1",0.12134356636226,0.0677229831245727,0.203016611563842,0.0226561243730496,0.0159219647742186
"C2b1a2",0.228868796148932,0.140151719008402,0.187953948267107,0.0211688561524107,0.00206075449696731
"C2b1b1",0.138558117287944,0.0816751310291895,1.59494913277123,0.570691428803677,0.391619080249311
"D1",6.71660859354407e-06,9.48597125058205e-05,2.3522241829119,0.448124234084856,0.1102444545804
"D1a1",0.00117496613543082,0.000912707976495514,0.111924388029899,0.0110819179484304,0.0109849503634865
"D1a2a1",4.46079744610483e-06,9.41859880002821e-05,0.878940129894031,0.085976187847945,0.00169774848279029
"D1a2a2",1.09075612322545e-05,8.53347011837916e-05,0.403802494951533,0.0396053326024146,0.00145777757584874
"G2a2b2",0.133961827229637,0.00595285988863777,0.0514944194228562,0.188143480483468,0.0675820350115662
"J2b2a2",0.383228627210264,0.00734281560070742,0.559225153638464,0.297080548565316,0.285991438408903
"N1",0.0195660057222548,0.0940438840014864,1.67687458823022,0.0806375692257816,0.391355754479175
"N1a3",0.00870560686272901,0.00258166804100681,0.0191242235902257,0.0014446434347933,0.0381469041385239
"N1b",0.0272317935726987,0.0255943111376911,0.00580452842282042,0.000683309242285061,0.154939291630286
"N1b1a1",0.0146231557168753,0.0131935815600038,0.0936545430656047,0.00951225901735542,0.0939647005096757
"N1b1a2",0.0254026217713909,0.0141882193522325,0.0531293941634425,0.00470945360752026,0.000388037896933508
"N1b1b",0.0120659060133108,0.00581116678558719,1.68923855845703,0.16443867440432,0.0225971227697
"O1",0.00322752364887523,0.00243282328682273,0.0303350060099142,0.00298124245005391,0.00970313729307243
"O1a1a2",0.121730973951562,0.0856394196285285,0.048940449838723,0.00104221823122638,0.0935208598181758
"O1a1b1",0.00693036020452566,0.00464368287994051,0.0014596283814226,0.000120465391651498,0.00369719652504177
"O1a3a",0.0126389039673818,0.0118562738717814,0.00395243549520316,0.000451266951247309,0.0723367386887817
"O1b1a",0.00874002276128973,0.00810488045658368,0.0114877324181086,0.00121542616802746,0.0518136100851211
"O1b1a2",0.195672386753574,0.120553946049957,0.101788980445424,0.0117914922801721,0.00461627791315408
"O2",0.00697706676126364,0.00257978058899374,0.00169768873156191,7.96056840896862e-05,0.017225952054181
"O2a1",1.09075612322545e-05,8.53347011837916e-05,0.403802494951533,0.0396053326024146,0.00145777757584874
"O2a1a1",0.127681935703036,0.0841107244627519,0.169549961096336,0.0181156297148083,0.0175288733738306
"O2a2b",3.27226836967636e-05,0.000256004103551375,1.2114074848546,0.118815997807244,0.00437333272754622
"L1a1b3",0.0897405572292096,0.420908684644939,0.125146094785873,2.04780188920142,1.55282919640397
"Q1b1b",0.342227886927589,1.66215620533007,0.457236086032588,8.25198762239009,6.05217208817916
"Q1b1b1",0.0897405572292096,0.420908684644939,0.125146094785873,2.04780188920142,1.55282919640397
"Q1b2b",0.0245351213067671,0.13321232596356,0.0282473483416001,0.702972984659225,0.46559416260247
"Q1b2b1",0.00746963192960702,0.0569945704011883,0.00669684786141601,0.365929303390038,0.235724139929431
"Q2a",0.188080550982199,0.917325180466928,0.266918039495713,4.62547008384059,3.62912777863688
"Q2a1",0.179481114458419,0.841817369289879,0.250292189571746,4.09560377840284,3.10565839280794
"R1b2b",0.0407366221739875,0.205101944551334,0.0519813277276964,1.0391240442628,0.736886589579485
"C1b1a1",1.19291769695838,0.723445767121658,0.0062126687322874,0.0306879454881451,0.00893859303047071
"E1b1",1.19291769695838,0.723445767121658,0.0062126687322874,0.0306879454881451,0.00893859303047071
"H1a1",1.16224703765805,0.737639286101579,0.00225558022421611,0.0345136441107024,0.0160476212783848
"H1a1a1",1.19291769695838,0.723445767121658,0.0062126687322874,0.0306879454881451,0.00893859303047071
"H3b2a",1.19291769695838,0.723445767121658,0.0062126687322874,0.0306879454881451,0.00893859303047071
"J1a2b1",1.19291769695838,0.723445767121658,0.0062126687322874,0.0306879454881451,0.00893859303047071
"J1b",3.57875309087513,2.17033730136497,0.0186380061968622,0.0920638364644354,0.0268157790914122
"J2a2a",0.080317478409394,0.103063386178773,0.00360269105239894,0.00683962704808033,9.9150760588343e-05
"J2b",0.60748933631051,0.468048279993737,1.72640987512451e-05,0.0224670522504519,0.000209858141671988
"J2b2",2.38583539391675,1.44689153424332,0.0124253374645748,0.0613758909762903,0.0178771860609414
"L1",0.27552600410452,0.19160999426307,5.74724769341073e-05,0.0107097599348769,0.00911541386363477
"O1b2a1",0.00773918013947754,0.0506386325855734,0.0967630162542887,0.0147605861605445,0.0061537491232613
"Q1a2a2",0.27552600410452,0.19160999426307,5.74724769341073e-05,0.0107097599348769,0.00911541386363477
"Q2a1a",1.19291769695838,0.723445767121658,0.0062126687322874,0.0306879454881451,0.00893859303047071
"Q2b",2.66096196556771,1.6383636441761,0.0105199810416213,0.0718609847832703,0.0249272740311342
"R2a2b",0.365220747356535,0.263820770389032,0.000126689641183856,0.0125604483131048,0.00100841685174694
"R2b",3.57875309087513,2.17033730136497,0.0186380061968622,0.0920638364644354,0.0268157790914122
"T1a2a",1.19291769695838,0.723445767121658,0.0062126687322874,0.0306879454881451,0.00893859303047071
"T1a3b",2.38583539391675,1.44689153424332,0.0124253374645748,0.0613758909762903,0.0178771860609414
"C1b1a2",0.00682014217746019,0.00264470565242609,3.05726001022249,0.973640325809857,0.394502551641832
"K2a",0.000123080722783165,2.57886068377629e-06,1.9196953495777,0.579804732493101,0.24873412109101
"O1a1a1",0.460911310892826,0.34826828246245,0.383567174960628,0.0200951143212139,0.586154769220862
"O1a2",0.00181389068369511,0.0013301769015899,0.589221570704785,0.18489530754795,0.137424969478454
"O2a1b",0.000562036658501614,4.30387912595518e-05,4.25445199739944,1.29248314197599,0.535869729197336
"O2a2",0.0164299532298054,0.0153070393254601,0.0459622531667583,0.0213346954201325,0.16382856899808
"O2a2a1",0.192072580327182,0.126786821214471,0.138887130116316,0.00383101466229374,0.0633304943292873
"C2a1a4",0.000599148680341394,0.000206826495429962,0.00294424334983145,0.000336999191845279,0.00309798884016305
"C2b1b2",0.00640874175239783,0.00268289341089312,0.0260825573595355,0.00293792114651839,0.0161344568081812
"C2b2",0.000599148680341394,0.000206826495429962,0.00294424334983145,0.000336999191845279,0.00309798884016305
"E1b1a1",0.000599148680341394,0.000206826495429962,0.00294424334983145,0.000336999191845279,0.00309798884016305
"F2",0.000199716226780465,6.89421651433207e-05,0.000981414449943816,0.000112333063948426,0.00103266294672101
"G1",0.00196636743402196,0.00162717477365053,0.00254175250519171,0.000247983085663267,0.00412320592977597
"G1a1a1",0.000399432453560929,0.000137884330286642,0.00196282889988763,0.000224666127896853,0.00206532589344203
"G2a",0.00236818260691351,0.00149712377309462,0.00547860351135003,0.000581576073435795,3.65736083082432e-05
"G2a2b",0.000599148680341394,0.000206826495429962,0.00294424334983145,0.000336999191845279,0.00309798884016305
"G2b",0.000199716226780465,6.89421651433207e-05,0.000981414449943816,0.000112333063948426,0.00103266294672101
"H1a1b1",0.000199716226780465,6.89421651433207e-05,0.000981414449943816,0.000112333063948426,0.00103266294672101
"H1a2b1",0.000199716226780465,6.89421651433207e-05,0.000981414449943816,0.000112333063948426,0.00103266294672101
"I1",0.00118409130345676,0.000748561886547311,0.00273930175567502,0.000290788036717897,1.82868041541216e-05
"J1",0.000798864907121858,0.000275768660573283,0.00392565779977526,0.000449332255793706,0.00413065178688406
"J1a3",0.000199716226780465,6.89421651433207e-05,0.000981414449943816,0.000112333063948426,0.00103266294672101
"J1a3a",0.000798864907121858,0.000275768660573283,0.00392565779977526,0.000449332255793706,0.00413065178688406
"J2",0.00179744604102418,0.000620479486289887,0.00883273004949434,0.00101099757553584,0.00929396652048912
"J2b2a1",0.000199716226780465,6.89421651433207e-05,0.000981414449943816,0.000112333063948426,0.00103266294672101
"J2b2b2",0.000199716226780465,6.89421651433207e-05,0.000981414449943816,0.000112333063948426,0.00103266294672101
"L1a1",0.00173390660693569,0.000871169007980806,0.00568169701958818,0.000626935677544989,0.00132012035390947
"L1a1b",0.000599148680341394,0.000206826495429962,0.00294424334983145,0.000336999191845279,0.00309798884016305
"N1a2b3",0.00199716226780465,0.000689421651433207,0.00981414449943815,0.00112333063948426,0.0103266294672101
"N1b1b1",0.00700919354022896,0.00550375714650419,0.0103617871423727,0.00103345996718042,0.00969367165787049
"N1b2a",0.00758921661765766,0.00261980227544619,0.037293749097865,0.0042686564300402,0.0392411919753985
"N1b2a1",0.0402778667517215,0.0190948691439539,0.14208776554864,0.0157930576430515,0.0493578871073508
"O1a1b",0.00173390660693569,0.000871169007980806,0.00568169701958818,0.000626935677544989,0.00132012035390947
"O1a2a2",0.00490572243946136,0.00301136240425781,0.0119374841890019,0.00127496117942421,4.83830778921104e-07
"O1a3",0.000399432453560929,0.000137884330286642,0.00196282889988763,0.000224666127896853,0.00206532589344203
"O1a3a1",0.0067903517105358,0.00234403361487291,0.0333680912980897,0.0038193241742465,0.0351105401885145
"O1b",0.00154405705552772,0.000819070717636779,0.00470065218682802,0.0005147729238002,0.000646688465269997
"O2a1a",0.00681466249967225,0.00625967581738763,0.00645876839509643,0.000594559211359513,0.0275659221784806
"O2a1b2",0.0313631615476037,0.017378610065889,0.0896816609417884,0.00975561989974646,0.00668506284991535
"O2a2a2",0.0382614208219353,0.0262079653568195,0.0762777115119327,0.0079449455523398,0.00957051340592418
"O2b",0.0156330054632055,0.014754231242049,0.0135128213914205,0.00121997411155822,0.073090981523081
"O2b1",0.000399432453560929,0.000137884330286642,0.00196282889988763,0.000224666127896853,0.00206532589344203
"O2b1a",0.0175750279566809,0.00606691053261223,0.0863644715950558,0.00988530962746153,0.0908743393114493
"O2b1a1",0.0252890910070601,0.0228620740642155,0.0252410672093615,0.00234797013258772,0.0935468638881323
"O2b1b",0.0112486006400725,0.00846563261482758,0.0183785789932149,0.00186137684931583,0.010389437421597
"O2b2a",0.00135914084180599,0.000775394364692398,0.00371979216265969,0.00040269532515723,0.00015287210567129
"Q2a1c1",0.000798864907121858,0.000275768660573283,0.00392565779977526,0.000449332255793706,0.00413065178688406
"Q2b1",0.000199716226780465,6.89421651433207e-05,0.000981414449943816,0.000112333063948426,0.00103266294672101
"R1b",0.00154405705552772,0.000819070717636779,0.00470065218682802,0.0005147729238002,0.000646688465269997
"R1b1",0.00389088544722334,0.00345490937894643,0.00410800443537811,0.000386358070636309,0.0129614458421355
"R2a2a1",0.00159772981424372,0.000551537321146566,0.00785131559955053,0.000898664511587413,0.00826130357376812
"T1a1",0.000399432453560929,0.000137884330286642,0.00196282889988763,0.000224666127896853,0.00206532589344203
"T1a1a",0.000399432453560929,0.000137884330286642,0.00196282889988763,0.000224666127896853,0.00206532589344203
"C1a1",0.00294597707203702,0.00284266515673961,0.00235159559838154,0.000208584338681388,0.0154127462170286
"C2b1a",0.0108019159308024,0.0104231055747119,0.00862251719406564,0.000764809241831756,0.0565134027957714
"G2a2",0.00687394650141971,0.00663288536572576,0.00548705639622359,0.000486696790256573,0.0359630745064
"I2",0.000981992357345672,0.000947555052246537,0.000783865199460512,6.9528112893796e-05,0.00513758207234286
"O",0.000981992357345672,0.000947555052246537,0.000783865199460512,6.9528112893796e-05,0.00513758207234286
"O1a1a",0.0137478930028394,0.0132657707314515,0.0109741127924472,0.000973393580513144,0.0719261490128001
"Q1a2",0.000981992357345672,0.000947555052246537,0.000783865199460512,6.9528112893796e-05,0.00513758207234286
"Q2",0.000981992357345672,0.000947555052246537,0.000783865199460512,6.9528112893796e-05,0.00513758207234286
"T",0.0108019159308024,0.0104231055747119,0.00862251719406564,0.000764809241831756,0.0565134027957714
