"hap","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"C",0.79883450276722,1.37748555529593,4.3593808266817,2.52714500261074,0.0512369896957312
"C2a",0.127982510952466,0.485330441554984,0.229933467006815,-0.356822565782986,1.28023617045747
"C2a1",1.86333891093684,3.48756022448678,1.8059310144161,-1.39812894365667,2.93788559910512
"C2a1a",-0.00776673754131123,0.160674221243051,-0.139700418029817,0.0408133901919997,0.17431570899657
"C2a1a1",0.0508970705140709,0.336911960381754,0.132995616540335,-0.311446473890011,0.871323186524741
"C2a1a2",-0.0353499638925789,0.145332131805064,-0.00868760638711406,-0.174947626264271,0.57151903103869
"C2a1a3",0.268013712521453,0.688028598355646,0.194389241583526,-0.524339130369171,0.711270719103744
"C2a1b",1.22123003828937,2.8227948518902,1.92745794093764,-1.64037193897349,6.11326201672255
"C2b1b",0.187924702730153,0.418857609367588,3.65758695278124,1.9253364808477,-0.540792970343052
"D1a1a1",-0.119655592098811,-0.0397992832343227,0.0912219168148013,-0.0158381031783114,0.0666865170845081
"D1a1b1",-0.0973402937054228,-0.00815165845777335,0.188432753303613,0.0283287560820044,0.0797563668802842
"E1b1b1",2.26114635942573,-1.01919875398304,-0.0348207878196293,-0.241598905090114,0.202434725940663
"F",0.749471590521327,-0.242194998089366,2.71898029710178,0.7716689503605,0.127695410981254
"J1a",2.70604359308015,4.1812392254061,-0.386692287536284,1.82594180947769,2.66208243000674
"J1a2a1",1.19918866130667,2.03130611579502,0.0226536935908992,-0.205210855451446,0.567593131414094
"J2a1a1",1.49358752498483,-0.264316172381175,-0.174261551687043,-0.0636963843229133,-0.0824063196350089
"J2a2a1",2.13686968656941,4.10645043409908,1.67069551736051,-1.93114059754898,4.31676871701348
"N",1.16524490340534,2.49102994127322,2.090624970117,-2.15043348183474,2.03406390511273
"N1a1a",2.8827106346706,4.35612373164136,-0.601311122152941,1.33844988338428,0.729035197780571
"N1a1a1",0.929848784251205,1.34859479854464,-0.678994476658993,1.16519099170841,0.0904531784755631
"N1a1a3",-0.144335685648815,-0.0648488111415576,0.0456775230213974,-0.0183484468134501,0.0862830317976421
"N1a2",-0.0427632984296462,0.128753712104171,-0.0213820629568972,-0.165463151708804,0.537692814251039
"N1a2a",0.317601698987092,0.889068766891611,1.24644292066735,-0.319923016816344,1.94698053395785
"N1a2a1",-0.148036082849269,-0.0672743507131047,-0.13760999588985,-0.0730226217580555,0.114342222354047
"N1b1",-0.0656819761929931,0.032671518070094,0.735182532677146,0.159480233700471,0.198301232488294
"N1b2",-0.0618634572256842,0.0663587033883565,0.498840438592231,-0.0431961580864163,-0.175097580814413
"N2",1.87206409965822,3.77832701729863,1.9216323495975,-4.10897212400806,1.1158797135403
"N2a",2.53360145837343,4.1152460540588,0.115496194832073,1.16013612971295,3.56895727214423
"No1",1.00522956702128,1.67237281641688,2.92050184563037,1.66328685371545,0.915560993577276
"O1a",1.28832531498085,-0.281096491409983,3.4890110107817,0.883373864157972,0.490626161138965
"O2a1b1",-0.171051995259499,-0.109053926798229,-0.101006509066948,-0.0303887669640125,0.00813910808444121
"O2a2b1",-0.163972370825008,-0.0984219023659071,-0.0294926742382426,-0.0258460912373362,-0.0220575051447018
"O2a2b2",-0.164560787574473,-0.100760564243485,-0.0381064903610203,-0.0032109804920335,0.0106886329384928
"Q1",2.20561681649494,4.41882505091611,2.27015175057559,-4.78466565324911,1.2780173960645
"Q1a1a",0.0898997861094726,0.424468592887341,0.286271012464813,-0.310781461788634,1.12558060375932
"Q1a1a1",-0.148807291483661,-0.0729424380251399,-0.088976068090087,-0.0517448619778088,0.0940900700667849
"Q1a1a2",1.12432923357472,2.54749977809772,2.89690960078504,-1.10286896132614,5.34556524701498
"Q1b",2.73966970712199,4.04966302867074,-0.808799296270082,0.991040587877254,-0.864070991143795
"Q1b1",1.37487586704747,2.86597685646509,1.46294488496791,-3.20415093143535,0.745651755783456
"Q1b1a3",0.650197132534226,1.41929925900696,0.581141142051761,-0.671261327477303,2.14566158944906
"R1",3.67646499403682,3.28267872111202,0.73967872916428,-2.96228189537341,-1.94947664812551
"R1a1a",2.24661280556967,3.56000257261425,0.637452531227831,0.0876350809636377,0.0910467380848231
"R1a1a1",1.15843706474939,1.41823645261154,-0.332849671855767,0.256795148316406,-0.154860363752206
"R1b1a1",1.50473179460522,2.05105852860586,0.0385999314583869,-0.39054975654547,-0.391570088077166
"R1b2",0.666000596905812,1.33515034534336,0.340983644428706,-1.40341567478868,-0.362119210255053
"R1b2b1",1.67139078483986,3.78528019732234,2.62643860667386,-2.16889226911076,8.10333148283169
"R1b2b2",2.56176750426499,4.84118828664528,2.0326271798434,-6.52851457600802,-3.27219199511363
"D1a2b1",6.69257282147381,-1.08927097863048,-0.98451106712958,1.79161436356836,-0.27227048324089
"E1b1b",1.29157318119017,1.76810822894829,-1.11317343371699,1.89928680491124,-0.596081273534889
"G2",3.39581213190701,4.44521191079527,-2.39544621700971,4.48916452853665,-0.965416938543226
"G2a1",3.39581213190701,4.44521191079527,-2.39544621700971,4.48916452853665,-0.965416938543226
"G2a2a",6.69257282147381,-1.08927097863048,-0.98451106712958,1.79161436356836,-0.27227048324089
"G2a2b1",3.39581213190701,4.44521191079527,-2.39544621700971,4.48916452853665,-0.965416938543226
"H",1.55460305002977,2.10274618917916,-1.27345753162858,2.22302152036442,-0.642248231660931
"H1a1a4",8.89041328118501,-4.77892623824764,-0.0438876338761565,-0.00675241307716332,0.189827153627335
"I2a1a1",3.39581213190701,4.44521191079527,-2.39544621700971,4.48916452853665,-0.965416938543226
"I2a1b1",3.61313218465177,0.549612705284944,-0.547564195540422,0.454527788859731,-0.796959411891575
"J",0.279347347175067,-0.224897803988534,-0.186678797545146,-0.00434087569004802,0.109032122270066
"J2a",3.39581213190701,4.44521191079527,-2.39544621700971,4.48916452853665,-0.965416938543226
