"hap","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"C",0.841620754539479,1.15720644440357,0.235644442647921,3.13265381044047,-0.75356724077034
"C2a",0.152814084301517,0.482578441394667,0.696119535481935,-0.0711067288685826,-1.16451778427449
"C2a1",0.121630859112147,0.406774062679919,0.513704617625245,-0.102060761605644,-0.68571799522213
"C2b1",-0.173307158700499,-0.0976950428777218,-0.00926174542956919,0.103700818084464,-0.00211410684425229
"D1a1",-0.110886835273665,-0.0227547295201801,0.0817738939673253,0.198520443909448,-0.222230647666518
"E1b1",2.09595609139329,-0.843995554759523,-0.066516331273623,-0.170528237845205,-0.202810243406802
"F",0.703055486470074,-0.41370163525144,0.648311857102077,2.99298826766962,0.258911075136112
"J1a",2.97468080840252,3.98578110691244,-1.15730018942996,0.379847422721638,-2.12657876136109
"J1a2",1.73811961342705,1.48503844664928,0.380358880661117,-0.112054317911588,-0.421041102773649
"J2a1",1.77838931771519,-0.543495054363381,-0.0436081353261702,-0.191709939056738,-0.017961171063918
"J2a2",1.49203298987244,1.13281173679329,0.918312499958868,-0.0853488658511814,-0.832183843983336
"N",1.27199668324318,2.33337139284846,3.21974640878689,0.955064294149967,-0.603296710953036
"N1a1",0.700289205904956,0.924550906736997,-0.832485736118438,0.0776001671694268,-0.276327434738764
"N1a2",-0.0735746912501419,0.0837114592174431,0.205189006023694,-0.0188542219606166,-0.361386619127897
"N1b1",-0.147257019707523,-0.0930190022937204,0.0691098255587489,0.860767127687806,0.190958341242421
"N1b2",-0.0982169176696632,-9.52304091835815e-05,0.124091708502955,0.244555490559344,-0.0207701679448558
"N2",2.05736074435119,3.59624726252184,4.71340052646547,-0.510088024999458,0.193575539957959
"N2a",2.78024538852329,3.92190084367285,-0.170250200065398,0.378905507557229,-2.68534480457866
"No1",1.08841764895465,1.47466201229423,0.217375376692966,3.29001532359977,-0.715180415731265
"O1a",1.23592771686495,-0.514065354544826,1.00296898782373,3.8936033768059,-0.146384984263548
"O2a1",-0.178858520873141,-0.0946550363075714,-0.0250322005421912,-0.108574201285618,-0.0177989002700737
"O2a2",-0.172789818995746,-0.0893195419611361,-0.00870359259175548,-0.0217481516646706,0.0284253012668683
"Q1",2.42076447116019,4.20185654065638,5.49597180860926,-0.5708820560045,0.300072837430256
"Q1a1",-0.123394418524806,-0.00618326236468115,0.0860519385397966,-0.0566789363832814,-0.218769579562681
"Q1b",3.02664629065276,3.86153311880898,-1.33961405600471,-0.050135749444675,0.688497059456687
"Q1b1",0.977373107244989,1.72772503884573,1.72984889655147,-0.178814345592736,-0.720314466951736
"R1",3.86736852323274,2.99870959110295,2.57029222729741,-0.666923760782117,2.36666012533173
