"","AEES","AESP","ANEA","ANWC","ASAF","ASEA","Han_NWCM","Han_noNWC"
"AEES",0,0.366789277420659,0.562083369289055,0.279356268895646,0.751691007921654,0.731609500283513,0.464910211240176,0.585417493489435
"AESP",0.366789277420659,0,0.807635853525995,0.30403010676245,0.466498640661287,0.904049076228981,0.711229054373883,0.807849647893415
"ANEA",0.562083369289055,0.807635853525995,0,0.632506957551898,0.881718096256285,0.233842826241675,0.145196524362355,0.167552893383431
"ANWC",0.279356268895646,0.30403010676245,0.632506957551898,0,0.608100937754465,0.783103338387038,0.554174152379933,0.663100470644089
"ASAF",0.751691007921654,0.466498640661287,0.881718096256285,0.608100937754465,0,0.900148334698408,0.806265895640633,0.879489151032635
"ASEA",0.731609500283513,0.904049076228981,0.233842826241675,0.783103338387038,0.900148334698408,0,0.20924537072134,0.191292103625265
"Han_NWCM",0.464910211240176,0.711229054373883,0.145196524362355,0.554174152379933,0.806265895640633,0.20924537072134,0,0.0429659264466384
"Han_noNWC",0.585417493489435,0.807849647893415,0.167552893383431,0.663100470644089,0.879489151032635,0.191292103625265,0.0429659264466384,0
