"population","k","shannon","simpson","heff_expH","heff_1sumP2"
"AEES",30,2.69213337222522,0.89691276130374,14.7631376165039,9.70052173913044
"AESP",41,2.35336318759029,0.795887965527855,10.5208940305402,4.89927016104711
"ANEA",32,2.47293469647601,0.848009748682483,11.8571931046753,6.57936934330702
"ANWC",29,2.63411142297849,0.876125526133518,13.9309282590787,8.07268817204301
"ASAF",33,3.03203714008136,0.932966706302021,20.7394387267815,14.9179600886918
"ASEA",17,2.11130546288284,0.827332134555502,8.2590160889958,5.79146558293117
"Han_noNWC",52,2.14447117274964,0.806957704010307,8.53752516732978,5.18021190575454
"Han_NWCM",66,2.36237457575758,0.832323411816821,10.6161303517732,5.96386180584462
