"","AEES","AESP","ANEA","ANWC","ASAF","ASEA","Han_NWCM","Han_noNWC"
"AEES",0,0.536910943672258,0.675019664871333,0.470378015757971,0.732665179649753,0.736679929365299,0.627334812890964,0.690221008455201
"AESP",0.536910943672258,0,0.775358458438776,0.48318520315461,0.60871661483615,0.809009071453874,0.740471643060018,0.781663683619522
"ANEA",0.675019664871333,0.775358458438776,0,0.6895064717513,0.787721795333752,0.431222749597285,0.344231482166025,0.375680821844273
"ANWC",0.470378015757971,0.48318520315461,0.6895064717513,0,0.674822985355324,0.743864743076457,0.659581600026666,0.70998147571765
"ASAF",0.732665179649753,0.60871661483615,0.787721795333752,0.674822985355324,0,0.797733931144073,0.77276429305479,0.797852499978994
"ASEA",0.736679929365299,0.809009071453874,0.431222749597285,0.743864743076457,0.797733931144073,0,0.410315231106848,0.39886578374911
"Han_NWCM",0.627334812890964,0.740471643060018,0.344231482166025,0.659581600026666,0.77276429305479,0.410315231106848,0,0.19210356348214
"Han_noNWC",0.690221008455201,0.781663683619522,0.375680821844273,0.70998147571765,0.797852499978994,0.39886578374911,0.19210356348214,0
