"","AEES","AESP","ANEA","ANWC","ASAF","ASEA","Han_NWCM","Han_noNWC"
"AEES",0,0.617417795986973,0.831509912505815,0.519996503343678,0.852002890770184,0.884958559701788,0.782010774378968,0.85530300655234
"AESP",0.617417795986973,0,0.93483709273183,0.470687668075298,0.738959467634604,0.97934239572441,0.911993319076835,0.95303389363461
"ANEA",0.831509912505815,0.93483709273183,0,0.812066663007885,0.933238268084003,0.483045361748743,0.296758359256851,0.343563621094621
"ANWC",0.519996503343678,0.470687668075298,0.812066663007885,0,0.806317644097659,0.858075119640354,0.79228110390832,0.854817136087438
"ASAF",0.852002890770184,0.738959467634604,0.933238268084003,0.806317644097659,0,0.950274035167847,0.933321894954568,0.965829572124932
"ASEA",0.884958559701788,0.97934239572441,0.483045361748743,0.858075119640354,0.950274035167847,0,0.457793680942058,0.477353767206408
"Han_NWCM",0.782010774378968,0.911993319076835,0.296758359256851,0.79228110390832,0.933321894954568,0.457793680942058,0,0.143940689747238
"Han_noNWC",0.85530300655234,0.95303389363461,0.343563621094621,0.854817136087438,0.965829572124932,0.477353767206408,0.143940689747238,0
