"eigenvalue","percentage of variance","cumulative percentage of variance"
0.41737822488433,41.537324339394,41.537324339394
0.274731348033487,27.3411606765744,68.8784850159684
0.0989775441592248,9.85020805816543,78.7286930741338
0.0806901649256994,8.03025493830404,86.7589480124379
0.0539602179309959,5.37010064251751,92.1290486549554
0.0427932375794694,4.25876694780562,96.387815602761
0.0362962019256653,3.61218439723901,100
