"eigenvalue","percentage of variance","cumulative percentage of variance"
0.365086898583139,44.594903032208,44.594903032208
0.23476052875866,28.6757017477532,73.2706047799612
0.0649792815920242,7.93713708419743,81.2077418641587
0.0545785761017549,6.66670405960755,87.8744459237662
0.0395874517120549,4.835557170752,92.7100030945182
0.03557134344127,4.34499462359525,97.0549977181135
0.0241099694428685,2.94500228188652,100
