"hap","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"J",0.0613297852563846,0.0954478250679648,0.0271081392594256,0.137171396280065,0.691770521300787
"J2b",1.72321029753206,1.15753386889667,0.200663557636152,0.301129647321809,0.12998349520412
"K2b",0.735859914348343,0.0719548576176965,3.3369600938764,12.5946926988388,0.434266844320092
"L1a",9.9139839022579,7.73656959176585,1.12821628132263,0.0303898916726543,0.0600845526695566
"No",6.41082568383216,1.90530489517215,2.48087206076296,0.00078206510899222,0.0226605714589537
"O1b",0.783671170332812,0.393343034463739,0.000600937538177198,0.00820435010610592,0.466076314833661
"Q",0.236256372735807,0.302139417339429,2.81363065697193,0.000105021030602146,0.0676785998315743
"R",0.0973409308916742,0.133023509167111,1.3867403993073,0.00521172255787726,0.173231126738727
"R2",0.18394780047727,0.260962616005138,2.58718431638953,0.0139095697086205,0.00484190722476752
"R2a",8.59133319648056,6.04154032617365,0.304792372548369,0.0554010586125066,0.156453552053322
"T1",0.236256372735807,0.302139417339429,2.81363065697193,0.000105021030602146,0.0676785998315743
"C2",0.000318983863696111,0.0202585365611601,0.302287043069733,3.04345677864146,2.46513031678437
"D1",0.00156044061145319,0.000461689954737544,0.000503979024848879,9.68809197453805,0.00538189106190494
"N1",0.0357978199507016,0.122988973766553,0.711600848593231,9.86968947000432,1.84018820219344
"O1",0.00711488358197669,0.00301651425036965,0.000131595011752042,0.240748622535833,0.213419548299114
"O2",0.00929662271322031,0.00134427241202699,0.0013917127186408,0.0954175960642314,0.327432098148481
"Q2a",1.07382428464366,0.616576013741388,8.82547479050621,0.0174715760983142,10.8400936960873
"C1b",0.00707500207727986,0.107836677749142,0.0138908016170449,5.05162866907143,0.304797259510229
"H3b",1.27763871169734,1.60765757385232,0.157500541436151,7.36314105471562e-05,0.0138769143778307
"J1b",3.83291613509203,4.82297272155696,0.472501624308455,0.000220894231641468,0.0416307431334923
"L1",0.29520201387509,0.411090569264735,0.0348948946694566,0.00602509057353349,0.0746886820827287
"Q2b",2.26042392093308,2.90840106916108,0.276164271605134,0.00305130551202823,0.0817299378704214
"R2b",3.83291613509203,4.82297272155696,0.472501624308455,0.000220894231641468,0.0416307431334923
"T1a",1.5867409302296,2.08789666509581,0.192088393049266,0.0069957362160272,0.12226209626417
"K2a",0.00152056913845289,0.00135273438907908,0.00187115444067049,3.47623141630239,0.0683855294959642
"F2",0.000211963444049319,2.30160913358708e-05,6.01135273601254e-05,0.00238997263585406,0.0204284405681813
"G1",0.00362114676775421,0.00175434564130249,8.82230198969485e-05,0.0180314532433348,0.088062102276391
"G1a",0.000423926888098639,4.60321826717417e-05,0.000120227054720251,0.00477994527170813,0.0408568811363626
"G2b",0.000211963444049319,2.30160913358708e-05,6.01135273601254e-05,0.00238997263585406,0.0204284405681813
"I1",0.00182298389908229,0.000629870416054356,4.07309816797705e-06,0.01198549976684,0.000605009227112097
"J1",0.000847853776197277,9.20643653434831e-05,0.000240454109440502,0.00955989054341625,0.0817137622727251
"J2",0.00190767099644388,0.000207144822022838,0.000541021746241128,0.0215097537226866,0.183855965113632
"O2b",0.0985518739261072,0.0339426527101334,0.000236924202956547,0.649403156157701,0.0285608409842518
"C1a",0.0060303789381637,0.00344247394975202,0.000432790347267291,0.0253077783370464,0.323656600852381
"I2",0.00201012631272123,0.00114749131658401,0.000144263449089097,0.00843592611234878,0.10788553361746
"O",0.00201012631272123,0.00114749131658401,0.000144263449089097,0.00843592611234878,0.10788553361746
"Q2",0.00201012631272123,0.00114749131658401,0.000144263449089097,0.00843592611234878,0.10788553361746
"T",0.0221113894399336,0.0126224044824241,0.00158689793998006,0.0927951872358366,1.18674086979206
