"","AEES","AESP","ANEA","ANWC","ASAF","ASEA","Han_NWCM","Han_noNWC"
"AEES",0,0.238230285359836,0.532271522554456,0.20054799976035,0.685012152817966,0.699207022955889,0.426000289429638,0.528337716728433
"AESP",0.238230285359836,0,0.742214399415012,0.262691630707845,0.446912295853534,0.853974358508251,0.635580290061957,0.748537656890908
"ANEA",0.532271522554456,0.742214399415012,0,0.556830080231093,0.832148040427394,0.180520094215258,0.0993240054388417,0.111219612492355
"ANWC",0.20054799976035,0.262691630707845,0.556830080231093,0,0.556410672616684,0.745879578417195,0.484023280778158,0.583495191483541
"ASAF",0.685012152817966,0.446912295853534,0.832148040427394,0.556410672616684,0,0.848147348234804,0.723484970580514,0.790476526527577
"ASEA",0.699207022955889,0.853974358508251,0.180520094215258,0.745879578417195,0.848147348234804,0,0.179436437095958,0.152507338592977
"Han_NWCM",0.426000289429638,0.635580290061957,0.0993240054388417,0.484023280778158,0.723484970580514,0.179436437095958,0,0.0285784622559054
"Han_noNWC",0.528337716728433,0.748537656890908,0.111219612492355,0.583495191483541,0.790476526527577,0.152507338592977,0.0285784622559054,0
