"","AEES","AESP","ANEA","ANWC","ASAF","ASEA","Han_NWCM","Han_noNWC"
"AEES",0,0.439203816446398,0.660688756950275,0.413487117316599,0.702819030766597,0.726299624828965,0.607075267342892,0.667457748942319
"AESP",0.439203816446398,0,0.747725317217024,0.451324772770237,0.599470725152419,0.795835471839556,0.706690594211509,0.756563667025632
"ANEA",0.660688756950275,0.747725317217024,0,0.661829680114199,0.769608472051074,0.393769117732892,0.285192180648408,0.312609052352909
"ANWC",0.413487117316599,0.451324772770237,0.661829680114199,0,0.652955840816113,0.73166887657241,0.633010683656316,0.681631877910417
"ASAF",0.702819030766597,0.599470725152419,0.769608472051074,0.652955840816113,0,0.77718522579347,0.738733543372297,0.765442972698756
"ASEA",0.726299624828965,0.795835471839556,0.393769117732892,0.73166887657241,0.77718522579347,0,0.384014028415601,0.360997117437329
"Han_NWCM",0.607075267342892,0.706690594211509,0.285192180648408,0.633010683656316,0.738733543372297,0.384014028415601,0,0.161830357376002
"Han_noNWC",0.667457748942319,0.756563667025632,0.312609052352909,0.681631877910417,0.765442972698756,0.360997117437329,0.161830357376002,0
