"population","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"AEES",1.16241722133116,-0.700787350208133,0.189564613726168,0.690277161378753,0.280509404992416
"AESP",2.51444953847988,-1.05329235402679,0.00638182745493378,-0.415090249382419,-0.00101202109560253
"ANEA",-0.00186333385007019,-0.114571223285073,0.998699456529383,-0.205815230471298,-0.0752363733447897
"ANWC",2.22916412433605,-1.09878229624162,-0.486739964012815,0.21598358933861,0.00533156427083065
"ASAF",3.58963187882542,3.07972306169564,0.0596780018504022,0.0305758418129764,0.0297484625883706
"ASEA",-0.20721683563357,0.0102436235423549,0.505157636396715,0.234247180796653,0.705321247599285
"Han_NWCM",-0.052984910920572,-0.000677676327379486,0.00165627694171975,0.0543370968567453,-0.0415201629944456
"Han_noNWC",-0.214200393979688,0.0548818730354067,-0.0977033839180137,-0.120586498143937,0.0681617279829691
