"eigenvalue","percentage of variance","cumulative percentage of variance"
0.263345086491844,62.34975588994,62.34975588994
0.0994194001702396,23.5386025762462,85.8883584661861
0.0307677783447719,7.28459943805224,93.1729579042384
0.0154721397899632,3.66319399328953,96.8361518975279
0.00777214616931475,1.84013843908462,98.6762903366125
0.00372441508021217,0.881794964081213,99.5580853006937
0.00186650393493526,0.441914699306265,100
