"population","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"AEES",5.06035999816501,4.87173808786469,1.15186336318588,30.3724056177095,9.98473302417351
"AESP",40.4083931230808,18.7818200950595,0.00222794738051555,18.7432817936044,0.000221793657577819
"ANEA",3.10666993724779e-05,0.311113566128053,76.3857727006034,6.45124634684428,1.71614402800506
"ANWC",15.2667125701476,9.82514179968319,6.22994958074925,2.43937060801804,0.00295906835038107
"ASAF",33.5195892418549,65.3546168008453,0.0792969511800304,0.041393347170888,0.0780031557988734
"ASEA",0.145401167607148,0.000941193934041464,7.39606545183566,3.16257915348296,57.0789549774659
"Han_NWCM",0.686422168759458,0.000297430564498897,0.00574092505026373,12.2872469041733,14.2820070622101
"Han_noNWC",4.91309066368567,0.854331025920741,8.74908308001501,26.5024762289966,16.8569768903385
