"","AEES","AESP","ANEA","ANWC","ASAF","ASEA","Han_NWCM","Han_noNWC"
"AEES",0,0.3737092132039,0.510824982467005,0.294360229855898,0.507557850312788,0.554181462012584,0.510867704140194,0.5795625222447
"AESP",0.3737092132039,0,0.648373551248612,0.261065561147458,0.401673196808171,0.744014321530284,0.658708652755191,0.709971538120205
"ANEA",0.510824982467005,0.648373551248612,0,0.588647822815286,0.684217282615973,0.299105518967956,0.225849000170185,0.269343031700718
"ANWC",0.294360229855898,0.261065561147458,0.588647822815286,0,0.416788358149835,0.657209173603249,0.550817735278125,0.614195631912666
"ASAF",0.507557850312788,0.401673196808171,0.684217282615973,0.416788358149835,0,0.732978058577955,0.657018102101515,0.700991506093113
"ASEA",0.554181462012584,0.744014321530284,0.299105518967956,0.657209173603249,0.732978058577955,0,0.2777036443461,0.281922730407453
"Han_NWCM",0.510867704140194,0.658708652755191,0.225849000170185,0.550817735278125,0.657018102101515,0.2777036443461,0,0.119143483342246
"Han_noNWC",0.5795625222447,0.709971538120205,0.269343031700718,0.614195631912666,0.700991506093113,0.281922730407453,0.119143483342246,0
