"","AEES","AESP","ANEA","ANWC","ASAF","ASEA","Han_NWCM","Han_noNWC"
"AEES",0,0.158366175921571,0.292191572760727,0.0948466897431665,0.317070682813802,0.372390032444036,0.283952656814817,0.373893336082599
"AESP",0.158366175921571,0,0.522699992677267,0.0761265784317033,0.17386577780919,0.691406159960698,0.523180234269057,0.624082772557248
"ANEA",0.292191572760727,0.522699992677267,0,0.403643078581625,0.569793878770675,0.097358802914188,0.0567838408629749,0.0787451405249203
"ANWC",0.0948466897431665,0.0761265784317033,0.403643078581625,0,0.199167042530303,0.52673582168326,0.332163602327389,0.428927774092135
"ASAF",0.317070682813802,0.17386577780919,0.569793878770675,0.199167042530303,0,0.685850603081919,0.498465260202702,0.58649092135544
"ASEA",0.372390032444036,0.691406159960698,0.097358802914188,0.52673582168326,0.685850603081919,0,0.0906537126777106,0.0883531605388046
"Han_NWCM",0.283952656814817,0.523180234269057,0.0567838408629749,0.332163602327389,0.498465260202702,0.0906537126777106,0,0.0145428819510779
"Han_noNWC",0.373893336082599,0.624082772557248,0.0787451405249203,0.428927774092135,0.58649092135544,0.0883531605388046,0.0145428819510779,0
