"eigenvalue","percentage of variance","cumulative percentage of variance"
0.312846219393467,52.7389581958841,52.7389581958841
0.161782410112193,27.272938699014,80.0118968948981
0.0387586120556185,6.53384536624654,86.5457422611446
0.0296268231563804,4.9944275847427,91.5401698458873
0.0263116908198497,4.43556954244612,95.9757393883335
0.013458157236199,2.26874786356569,98.2444872518991
0.0104136589938033,1.75551274810084,100
