"","AEES","AESP","ANEA","ANWC","ASAF","ASEA","Han_NWCM","Han_noNWC"
"AEES",0,0.454102321672445,0.625560908258671,0.389920888150706,0.789489985546149,0.642265138596978,0.652531495753792,0.728097313226949
"AESP",0.454102321672445,0,0.706766917293233,0.28264822640543,0.693345432546885,0.915835947484606,0.804843347477195,0.870256268944613
"ANEA",0.625560908258671,0.706766917293233,0,0.76031319173847,0.910984357445337,0.437766601935302,0.24130007675338,0.297963757561443
"ANWC",0.389920888150706,0.28264822640543,0.76031319173847,0,0.757236345330984,0.814956252719099,0.712761036104039,0.765969350708908
"ASAF",0.789489985546149,0.693345432546885,0.910984357445337,0.757236345330984,0,0.919787622744919,0.8921445220708,0.926495757356924
"ASEA",0.642265138596978,0.915835947484606,0.437766601935302,0.814956252719099,0.919787622744919,0,0.40413872359087,0.356855864914531
"Han_NWCM",0.652531495753792,0.804843347477195,0.24130007675338,0.712761036104039,0.8921445220708,0.40413872359087,0,0.115530736773058
"Han_noNWC",0.728097313226949,0.870256268944613,0.297963757561443,0.765969350708908,0.926495757356924,0.356855864914531,0.115530736773058,0
