"Dim1","Dim2","population","group"
-0.161775545197008,0.191350796417467,"AEES","1"
-0.370444965770735,0.0584821201524057,"AESP","2"
0.250863614268488,0.0257255701573685,"ANEA","3"
-0.272456949363188,0.0848822642933091,"ANWC","2"
-0.332082373267015,-0.279246440153935,"ASAF","4"
0.32562520061809,0.00537497782267657,"ASEA","3"
0.253239433144555,-0.0258382828821985,"Han_NWCM","3"
0.307031585566813,-0.0607310058070933,"Han_noNWC","3"
