"Dim1","Dim2","population","group"
-0.33440109196813,-0.0707078327772952,"AEES","1"
-1.58251900690968,-0.405923252347197,"AESP","2"
0.543732431239092,-0.571880920620847,"ANEA","3"
-0.682009066540502,0.269903513174852,"ANWC","2"
-1.09258656233741,0.482075441422563,"ASAF","4"
1.19843301241035,0.00472446137390552,"ASEA","3"
0.758033517050046,-0.00556573750153955,"Han_NWCM","3"
1.19131676705623,0.297374327275558,"Han_noNWC","3"
