"hap","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"C",0.0385426889602807,0.165966651909387,2.57106031311703,3.34673330966214,0.173211608159213
"C2a",0.000885073008249401,0.027864709084745,0.00673629037308217,0.0180502304881402,0.902038249960032
"C2a1",0.217730859515012,1.34277984176329,0.759359245427306,0.0699830671940348,4.21388329513385
"C2a1a",0.00595610639812204,0.602378294176299,0.0589166308857035,0.742357417008341,13.3989443971582
"C2a1b",0.0559238174841547,0.531239895628246,0.345117869939653,0.119235795081121,11.1963965843522
"C2b1b",0.128394460768652,0.0932355084220373,2.30588305197399,2.22884018764408,0.166830564289543
"D1a1a",0.080850827190576,0.0135569690592298,0.196927956316629,0.0305280795041747,0.28112527768644
"D1a1b",0.0198881024168226,0.000188890860606979,0.211236340580388,0.0652774964562382,0.281151183067515
"E1b1b",2.92936671581602,0.27409982167343,0.0872881193336458,0.000431096595476567,0.0264047074704021
"F",0.0962398237822746,0.0222659081778318,3.29403651598586,1.80823292923787,0.0715324623698322
"J1a",0.394774065454579,1.56480798271849,0.377588476799043,0.727218816636933,2.22871620695684
"J1a2a",0.29832727242345,1.50298163129258,1.80221667843171e-05,0.00781138390007087,0.567829058289662
"J2a1a",3.68155595484325,0.195331514190465,0.0769956322832621,0.0397261821682088,0.0284159939336963
"J2a2a",0.320467392509308,0.329790389213166,0.191568512232851,0.211524849045359,3.19255126716459
"N",0.0694137570583556,0.582954795544881,1.18427514512481,0.306053289838203,1.86333020385935
"N1a1a",1.26980428690585,5.03207336937332,5.5073557997705,5.64316166793617,0.042615583737268
"N1a2",0.000590958811975518,0.00538251866999128,0.00113332460168751,0.020645357506964,0.453457210614201
"N1a2a",0.0210228935354384,0.0190770314558113,0.0245212008470789,0.0590195079219956,2.74853548521889
"N1b1",0.00353476989396488,0.000301870310010201,1.01097926475916,0.604156589385549,0.174613467340808
"N1b2",0.0119630863660914,0.0184004202101214,2.63080442185075,0.25297589007337,0.267065849551537
"N2",0.265043455493919,2.01117242081698,2.46767865056906,3.07461534341053,1.36310409882328
"N2a",0.136458447013724,0.599753460908555,0.0525004044651198,0.157551097887367,1.71269418567013
"No1",0.0515882567131428,0.226890097344112,0.963462496801911,1.55551078511161,0.444483899577529
"O1a",0.367960721881929,0.0361656950610931,7.01062185839122,3.58664202594838,0.646931162341458
"O2a1b",0.832367710238142,0.562645551119835,0.689890961332676,0.449873482472309,2.41022186037958e-05
"O2a2b",1.62764031022077,0.982609344178407,0.0411775622419547,0.214523747261388,0.256485222544085
"Q1",0.105191632960926,0.785382228099576,0.973925709627835,1.18431696546939,0.513148304976754
"Q1a1a",0.109767981632434,0.00674204539909421,0.040186248240889,0.175226674384333,1.72480903643176
"Q1b",0.842054405315189,3.19285059826818,0.398832513312944,0.334052178297671,0.537497565983557
"Q1b1",0.0608456438928877,0.493991212320766,0.626079687082102,0.818225528692276,0.262796053535886
"Q1b1a",0.295466986998435,2.33561309811722,0.370132816202299,0.279548067690511,20.6615900504523
"R1",1.29776489155032,1.91633729600249,1.16657565031113,2.11589016320488,1.28819756664861
"R1a1a",7.64969343467143,19.9846677134132,2.77746081533218,0.938505074843956,0.638951792924104
"R1b1a",2.75875037232811,9.04155199187413,0.109518790880051,0.270014044917552,0.59630150631737
"R1b2",0.133972135383121,1.02444525775166,0.737229851777804,1.64402271467985,0.0366418579551589
"R1b2b",0.484846773461831,3.43231408690637,5.04076794170055,7.77476911071289,0.827133750038983
"D1a2b",1.14641124317691,0.0285451774719401,0.177614616811799,0.173582177605736,0.0329470285040296
"G2",0.129683522982293,0.368095162225336,0.52699990450447,0.614930763132694,0.132030986468968
"G2a1",0.129683522982293,0.368095162225336,0.52699990450447,0.614930763132694,0.132030986468968
"G2a2a",1.14641124317691,0.0285451774719401,0.177614616811799,0.173582177605736,0.0329470285040296
"G2a2b",0.168714250233139,0.0117463765438009,0.0296877048055545,0.0120838325455513,0.0517735382392636
"H",0.0540165331824702,0.162889446720807,0.282085704699597,0.286124299345371,0.119321703566119
"H1a1a",7.58089876267507,2.85078530230131,0.000411516138040415,0.021245103409616,0.0109306909638982
"I2a1a",0.129683522982293,0.368095162225336,0.52699990450447,0.614930763132694,0.132030986468968
"I2a1b",1.47469720427203,0.0841376616788704,0.114831607831866,0.0373874590751014,0.413232918717569
"J",0.0609241857704406,0.0443936218218438,0.0782572368714407,0.0116868272684804,0.0711109998000757
"J2a",0.129683522982293,0.368095162225336,0.52699990450447,0.614930763132694,0.132030986468968
"J2a2",0.129683522982293,0.368095162225336,0.52699990450447,0.614930763132694,0.132030986468968
"J2b2a",0.221863759625476,0.0167158616162377,0.166985545259669,0.00311541459101759,0.103330395328382
"K2b2a",0.559716300267433,0.210929789093304,0.28615711105071,3.86409697520897,0.239396597625653
"L1a2",13.3062081481854,5.38449206255951,0.166882093540507,0.54339052358103,0.00614256549649008
"L1a2a",0.129683522982293,0.368095162225336,0.52699990450447,0.614930763132694,0.132030986468968
"N1a",0.0119434640322023,0.00834737387328843,0.00125132003274734,0.028727013957807,0.570283558122713
"No",5.77748273789625,0.360555361063521,0.564555834453178,0.519291994786182,0.0940712702362157
"O1b1a",0.460150429585166,0.433859631981615,0.0557006955479884,0.10178265464965,0.464181275786245
"Q",0.129683522982293,0.368095162225336,0.52699990450447,0.614930763132694,0.132030986468968
"Q1a2a",0.680675210926134,0.324151274309607,0.154012848766254,0.0629909182339674,0.437969641024561
"Q1b2a",0.371441419933912,1.32829368405432,0.29519195803194,0.205728640219243,1.00475713665077
"R",0.0540165331824702,0.162889446720807,0.282085704699597,0.286124299345371,0.119321703566119
"R1a",0.389050568946879,1.10428548667601,1.58099971351341,1.84479228939808,0.396092959406904
"R1b2a",0.129683522982293,0.368095162225336,0.52699990450447,0.614930763132694,0.132030986468968
"R2",0.0965954554528684,0.311681809623929,0.572834220729983,0.483031366390843,0.0550004104253546
"R2a",4.10448114165565,1.29147860388435,0.00936109615038167,5.28272746895962e-05,0.00213074612668036
"R2a2",0.811496674306629,0.153235373254053,0.741659970632803,0.744373943049979,0.13020138897945
"R2a2b",5.95362561527078,2.37438552396307,0.00856573108725998,0.0309093902784141,0.0177891080008145
"T1",0.129683522982293,0.368095162225336,0.52699990450447,0.614930763132694,0.132030986468968
"C2",0.000143916135962048,0.0179356077156078,0.908360757230233,0.0347697114858362,0.443528188305614
"C2b1",0.00329043284008777,0.0107871885886637,20.4497845315315,17.0320085636516,0.644717147934266
"C2b1a",0.357046850825471,0.254729109208293,0.329478697348007,0.213773193092228,0.0103125632060954
"D1",7.0424818738616e-05,0.000302287874778655,2.1149120554456,1.65389941204943,0.0432005578741988
"D1a1",0.00133481822037809,0.00165581495457745,0.124301090881141,0.0823790163630805,0.0300071849223412
"D1a2a",4.86534690777278e-05,9.91715806490756e-07,1.36572715608773,0.957507049209339,0.0044496148114833
"N1",0.0173709361508406,0.118695115604477,2.64657847967944,0.159828107354889,0.392008947791628
"N1a3",0.00883502248782824,0.00268360386159342,0.0243099756910992,0.0239668449169318,0.094695219161929
"N1b",0.0278360428945874,0.0361367274614729,0.0100466688454676,0.00234530242868544,0.464163952156726
"N1b1a",0.0398352387388585,0.0337065041916632,0.145993113657184,0.0972731727027677,0.082342907565959
"N1b1b",0.0200971177034166,0.0168064294330823,1.46597776689729,1.01078234128601,0.0877245267036035
"O1",0.00338832396571086,0.00356526299705934,0.0355344909990877,0.0225737555762884,0.0290286292422252
"O1a1a",0.593725306935921,0.571036296304618,0.405667093093494,0.319447261582018,2.08440068116987
"O1a1b",0.00868384244628111,0.00679938690745344,3.54576056226005e-05,2.00008526596336e-05,0.00544918258179185
"O1a3a",0.0170535908543433,0.012015185053326,0.0111243061890097,0.00702859041936173,0.000243928601089318
"O2",0.0070166492689224,0.00276723557773184,0.00287214719101031,0.00379477724272255,0.040692016264509
"O2a1",1.73446200277358e-07,1.94868093729915e-06,0.43690748477563,0.305297061353909,0.00247351557458251
"O2a1a",0.133272093471302,0.109229453508881,0.151940352102589,0.110857834295476,0.115001098758496
"L1a1b",0.0162032012654075,0.137402948913543,0.203114901540363,0.477835685434704,0.276538424857299
"Q1b1b",0.413246258535068,2.84099362041043,4.71122505184994,8.61132018763339,6.8197990658611
"Q1b2b",0.025358973960424,0.232574104219161,0.351081913047325,0.866593712796327,0.551864539158699
"Q2a",0.183911904189265,1.27512825215386,2.18458694769153,3.95275518807636,3.47521416788679
"Q2a1",0.175678719637496,1.16980704401422,1.97505892346272,3.4647707825302,2.8851775686922
