"population","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"AEES",2.04831066900875,12.6582383032728,3.75483196755824,1.1111021798364,70.0746601945195
"AESP",17.2099657901041,33.3205423326713,20.9061135164563,23.4822433100203,3.22073243331853
"ANEA",3.22246369189546e-05,0.000246956649417062,24.2649995811598,16.3216485967211,0.0844736896073126
"ANWC",5.60350902938527,25.4514128313688,18.8316570280991,31.8004732807978,16.9159750965628
"ASAF",71.9429708910929,26.3475707898371,0.272607720181505,0.590821278573238,0.112957181427101
"ASEA",0.0132013131913479,0.0519321532506051,30.1098083090056,25.4888895290877,0.877279049147644
"Han_NWCM",0.985304836476465,0.21126188094047,1.43904721773451,0.713768309895618,2.31253496418782
"Han_noNWC",2.19670524610428,1.95879475200955,0.420934659804993,0.491053515067615,6.40138739122929
