"population","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"AEES",0.983403626856191,2.01905848087875,0.727969067349264,-0.388525895614308,2.46607441859041
"AESP",2.1820248949789,2.50757597838208,-1.31489214248214,1.36725200155513,-0.404705220707299
"ANEA",-0.00252347900739453,0.00576958285321431,1.19723555061268,0.963378100709685,-0.0553934222970208
"ANWC",1.79581618820502,3.16093935911653,1.79994772564025,-2.29486802152221,-1.33774134077885
"ASAF",6.99289998921217,-3.49511761995713,0.235350967948648,-0.339938438732425,0.118798742171652
"ASEA",-0.0830256379460026,-0.136003533358488,2.16791090369614,1.95698812274439,-0.290177890197809
"Han_NWCM",-0.0844120463874319,-0.0322818239775839,-0.055775108534614,-0.0385395670043919,0.0554440646567331
"Han_noNWC",-0.190454541585487,-0.148534821282363,-0.0455823344783997,-0.0483035366916856,-0.139390854543289
