"","AEES","AESP","ANEA","ANWC","ASAF","ASEA","Han_NWCM","Han_noNWC"
"AEES",0,0.463572498145606,1.94483221014807,0.451554646605574,1.57502239926726,2.57345539942253,1.51320574354335,1.92944498135759
"AESP",0.463572498145606,0,3.34597709918085,0.207863835860042,1.06122121417017,4.3362812564953,2.4862398201765,3.47445998562605
"ANEA",1.94483221014807,3.34597709918085,0,1.34320636040491,4.0361547739613,0.540925934642008,0.0977797102376174,0.1434944732124
"ANWC",0.451554646605574,0.207863835860042,1.34320636040491,0,1.07993112486794,2.1087255003991,1.31253483539665,1.53733412978182
"ASAF",1.57502239926726,1.06122121417017,4.0361547739613,1.07993112486794,0,3.51183132360432,3.20816529361017,3.92282391680279
"ASEA",2.57345539942253,4.3362812564953,0.540925934642008,2.1087255003991,3.51183132360432,0,0.480916726593515,0.44365386077828
"Han_NWCM",1.51320574354335,2.4862398201765,0.0977797102376174,1.31253483539665,3.20816529361017,0.480916726593515,0,0.0262801880303611
"Han_noNWC",1.92944498135759,3.47445998562605,0.1434944732124,1.53733412978182,3.92282391680279,0.44365386077828,0.0262801880303611,0
