"","AEES","AESP","ANEA","ANWC","ASAF","ASEA","Han_NWCM","Han_noNWC"
"AEES",0,0.382286135372876,0.605107741529802,0.328048259895516,0.765301319127393,0.748654329374115,0.499474883074472,0.624039247524603
"AESP",0.382286135372876,0,0.825168807206118,0.348279661509221,0.5060684541823,0.910340288702371,0.731682286685847,0.829024335675661
"ANEA",0.605107741529802,0.825168807206118,0,0.637821947762026,0.897752005292864,0.31654671422092,0.200587501550142,0.225027216744046
"ANWC",0.328048259895516,0.348279661509221,0.637821947762026,0,0.640917494013868,0.796452310353685,0.588474029113392,0.693738766898509
"ASAF",0.765301319127393,0.5060684541823,0.897752005292864,0.640917494013868,0,0.900148334698408,0.822222412234551,0.887696748389213
"ASEA",0.748654329374115,0.910340288702371,0.31654671422092,0.796452310353685,0.900148334698408,0,0.325485906887454,0.30067939589223
"Han_NWCM",0.499474883074472,0.731682286685847,0.200587501550142,0.588474029113392,0.822222412234551,0.325485906887454,0,0.0533158569912563
"Han_noNWC",0.624039247524603,0.829024335675661,0.225027216744046,0.693738766898509,0.887696748389213,0.30067939589223,0.0533158569912563,0
