"Dim1","Dim2","population","group"
-0.306351125152652,0.26603367368902,"AEES","1"
-0.495753536188313,0.0741950858077509,"AESP","2"
0.361978585175508,0.000740747135454865,"ANEA","3"
-0.3469516752524,0.209028070402403,"ANWC","2"
-0.351778591275031,-0.546070118306456,"ASAF","4"
0.371588334481748,-0.0573350805820159,"ASEA","3"
0.358478687062131,0.0414723319062516,"Han_NWCM","3"
0.40878932114901,0.0119352899475932,"Han_noNWC","3"
