"Dim1","Dim2","population","group"
-0.153141643751499,-0.291562043345442,"AEES","1"
-0.461563331919167,-0.0643717002658952,"AESP","2"
0.326628935414133,-0.0206673675225234,"ANEA","3"
-0.272604911770643,-0.166801013820451,"ANWC","1"
-0.445986757663911,0.397489088477924,"ASAF","4"
0.419028175239943,0.157548827598986,"ASEA","3"
0.247575988620132,-0.0230545389615639,"Han_NWCM","3"
0.340063545831012,0.011418747838966,"Han_noNWC","3"
